token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
6-6	BOI117	6	trovati	trovati	trovare	VERB	_
6-7	BOI117	6	qui:	qui	qui	ADV	_
7-0	BOR031	7	{ride}	{ride}	_	X	_
8-0	BOI117	8	ma	ma	ma	CCONJ	_
9-0	BOI117	9	per	per	per	ADP	_
9-1	BOI117	9	convenienza	convenienza	convenienza	NOUN	_
10-0	BOI118	10	c'	c'	ci	PRON	SpaceAfter=No
10-1	BOI118	10	erano	erano	essere	VERB	_
10-2	BOI118	10	i	i	il	DET	_
10-3	BOI118	10	suoi	suoi	suo	DET	_
10-4	BOI118	10	genito[ri]	genitori	genitore	NOUN	_
11-0	BOI117	11	[ini]zialmente	inizialmente	inizialmente	ADV	_
12-0	BOR031	12	okay	okay	okay	NOUN	_
13-0	BOI117	13	perché	perché	perché	SCONJ	_
13-1	BOI117	13	m:h	mh	mh	INTJ	_
13-2	BOI117	13	e::h	eh	eh	INTJ	_
13-3	BOI117	13	i	i	i	DET	_
14-0	BOI117	14	prima	prima	prima	ADV	_
14-1	BOI117	14	e:h	eh	eh	ADJ	_
14-2	BOI117	14	m::h	mh	mh	NOUN	_
14-3	BOI117	14	{P}	{P}	_	_	_
14-4	BOI117	14	vabbè	vabbè	vabbere	VERB	_
14-5	_	_	_	da	da	ADP	_
14-5	BOI117	14	da:	da	da	ADP	_
14-6	BOI117	14	dal	dal	_	_	_
14-6a	_	_	_	il	il	DET	_
14-7	BOI117	14	nostro	nostro	nostro	DET	_
14-8	BOI117	14	paese	paese	paese	NOUN	_
14-9	BOI117	14	in	in	in	ADP	_
14-10	BOI117	14	calabria	calabria	calabria	NOUN	_
14-11	BOI117	14	siamo	siamo	essere	AUX	_
14-12	BOI117	14	venuti:	venuti	venire	VERB	_
14-13	BOI117	14	qui	qui	qui	ADV	_
14-14	BOI117	14	io	io	io	PRON	_
14-15	BOI117	14	son	son	essere	AUX	_
14-16	BOI117	14	venuta	venuta	venire	VERB	_
14-17	BOI117	14	qui	qui	qui	ADV	_
14-18	BOI117	14	a	a	a	ADP	_
14-19	BOI117	14	studiare	studiare	studiare	VERB	_
15-0	BOR031	15	ah	ah	ah	INTJ	_
15-1	BOR031	15	okay	okay	okay	NOUN	_
16-0	BOI117	16	e:h	eh	eh	ADV	_
16-1	BOI117	16	sono	sono	essere	AUX	_
16-2	BOI117	16	salita	salita	salere	VERB	_
16-3	BOI117	16	su	su	su	ADV	_
16-4	BOI117	16	che:	che	che	SCONJ	_
16-5	BOI117	16	avevo	avevo	avere	AUX	_
16-6	BOI117	16	diciotto	diciotto	diciompere	VERB	_
16-7	BOI117	16	anni	anni	annio	NOUN	_
17-0	BOR031	17	mhmh	mhmh	mhmh	NOUN	_
18-0	BOI117	18	e::h	eh	eh	INTJ	_
18-1	BOI117	18	i	i	il	DET	_
18-2	BOI117	18	miei	miei	mio	DET	_
18-3	BOI117	18	gen~	gen~	gen~	PROPN	Interrupted=Yes
18-4	BOI117	18	i	i	il	DET	_
18-5	BOI117	18	miei	miei	mio	DET	_
18-6	BOI117	18	fratelli	fratelli	fratello	NOUN	_
18-7	BOI117	18	studiavano	studiavano	studiare	VERB	_
18-8	BOI117	18	qua	qua	qua	ADV	_
19-0	BOI117	19	quindi:	quindi	quindi	ADV	_
19-1	BOI117	19	anch'	anch'	anch'	ADV	SpaceAfter=No
19-2	BOI117	19	io	io	io	PRON	_
19-3	BOI117	19	ho	ho	avere	AUX	_
19-4	BOI117	19	fatto	fatto	fare	VERB	_
19-5	BOI117	19	questa	questa	questo	DET	_
19-6	BOI117	19	strada	strada	strada	NOUN	_
19-7	BOI117	19	[inizialme]nte	inizialmente	inizialmente	ADV	_
19-8	BOI117	19	abitavamo	abitavamo	abitare	VERB	_
19-9	BOI117	19	a	a	a	ADP	_
19-10	BOI117	19	castel	castel	castel	NOUN	_
19-11	BOI117	19	san	san	santo	ADJ	_
19-12	BOI117	19	pietro,	pietro	pietro	NOUN	Intonation=weakly_rising
19-13	BOI117	19	[poi]	poi	poi	ADV	_
20-0	BOR031	20	[okay]	okay	okay	NOUN	_
21-0	BOR031	21	[a:h]	ah	ah	INTJ	_
22-0	BOI117	22	e:h	eh	eh	INTJ	_
22-1	BOI117	22	mio	mio	mio	DET	_
22-2	BOI117	22	papà	papà	papà	NOUN	_
22-3	BOI117	22	aveva	aveva	avere	AUX	_
22-4	BOI117	22	comprato	comprato	comprare	VERB	_
22-5	BOI117	22	una	una	uno	DET	_
22-6	BOI117	22	casa	casa	casa	NOUN	_
22-7	BOI117	22	a	a	a	ADP	_
22-8	BOI117	22	toscanella,	toscanella	toscanella	NOUN	Intonation=weakly_rising
23-0	BOR031	23	okay	okay	okay	NOUN	_
24-0	BOI117	24	solo	solo	solo	ADV	_
24-1	BOI117	24	che	che	che	SCONJ	_
24-2	BOI117	24	poi	poi	poi	ADV	_
24-3	BOI117	24	anche	anche	anche	ADV	_
24-4	BOI117	24	mio	mio	mio	DET	_
24-5	BOI117	24	papà	papà	papà	NOUN	_
24-6	BOI117	24	e	e	e	CCONJ	_
24-7	BOI117	24	mia	mia	mio	DET	_
24-8	BOI117	24	mamma	mamma	mamma	NOUN	_
24-9	BOI117	24	son	son	essere	AUX	_
24-10	BOI117	24	venuti	venuti	venire	VERB	_
24-11	BOI117	24	su	su	su	ADP	_
25-0	BOR031	25	mhmh	mhmh	mhmh	NOUN	_
26-0	BOI117	26	di	di	di	ADP	_
26-1	BOI117	26	conseguenza	conseguenza	conseguenza	NOUN	_
26-2	BOI117	26	si	si	si	PRON	_
26-3	BOI117	26	è	è	essere	AUX	_
26-4	BOI117	26	allargata	allargata	allargare	VERB	_
26-5	BOI117	26	la	la	il	DET	_
26-6	BOI117	26	famiglia,	famiglia	famiglia	NOUN	Intonation=weakly_rising
26-7	BOI117	26	abbiamo	abbiamo	avere	AUX	_
26-8	BOI117	26	comprato	comprato	comprare	VERB	_
26-9	BOI117	26	una	una	uno	DET	_
26-10	BOI117	26	casa	casa	casa	NOUN	_
26-11	BOI117	26	più	più	più	ADV	_
26-12	BOI117	26	grande	grande	grande	ADJ	_
26-13	BOI117	26	a	a	a	ADP	_
26-14	BOI117	26	castel	castel	castel	ADJ	_
26-15	BOI117	26	guelfo,	guelfo	guelfo	NOUN	Intonation=weakly_rising
27-0	BOI117	27	poi	poi	poi	ADV	_
27-1	BOI117	27	noi	noi	noi	PRON	_
27-2	BOI117	27	ci	ci	ci	PRON	_
27-3	BOI117	27	siamo	siamo	essere	AUX	_
27-4	BOI117	27	sposati	sposati	sposare	VERB	_
27-5	BOI117	27	[e:h]	eh	eh	X	_
27-6	BOI117	27	siam	siam	siam	X	_
27-7	BOI117	27	venuti	venuti	venire	VERB	_
27-8	BOI117	27	qui	qui	qui	ADV	_
27-9	BOI117	27	a	a	a	ADP	_
27-10	BOI117	27	medicina	medicina	medicina	NOUN	_
27-11	BOI117	27	[qui]ndi:	quindi	quindi	ADV	_
27-12	BOI117	27	alla	alla	_	_	_
27-12a	_	_	_	a	a	ADP	_
27-12b	_	_	_	la	il	DET	_
27-13	BOI117	27	fine	fine	fine	NOUN	_
27-14	BOI117	27	ci	ci	ci	PRON	_
27-15	BOI117	27	siamo	siamo	essere	AUX	_
27-16	BOI117	27	trovati	trovati	trovare	VERB	_
28-0	BOR031	28	[okay]	okay	okay	NOUN	_
29-0	BOR031	29	[mhmh]	mhmh	mhmh	NOUN	_
30-0	BOR031	30	okay	okay	okay	NOUN	_
31-0	BOI117	31	qui	qui	qui	ADV	_
31-1	BOI117	31	e	e	e	CCONJ	_
31-2	BOI117	31	poi:	poi	poi	ADV	_
31-3	BOI117	31	anche	anche	anche	ADV	_
31-4	BOI117	31	mh	mh	mh	NOUN	_
31-5	BOI117	31	[forse	forse	forse	ADV	_
31-6	BOI117	31	perché]	perché	perché	SCONJ	_
32-0	BOI118	32	[ne	ne	ne	PRON	_
32-1	BOI118	32	ho	ho	avere	AUX	_
32-2	BOI118	32	appro]fittato	approfittato	approfittare	VERB	_
32-3	BOI118	32	più	più	più	ADV	_
32-4	BOI118	32	io	io	io	PRON	_
33-0	BOI117	33	{ride}	{ride}	_	X	_
34-0	BOR031	34	in	in	in	ADP	_
34-1	BOR031	34	che	che	che	DET	_
34-2	BOR031	34	senso?	senso	senso	NOUN	Intonation=rising
34-3	BOR031	34	{ride}	{ride}	_	_	_
35-0	BOI118	35	perché	perché	perché	SCONJ	_
35-1	BOI118	35	io	io	io	PRON	_
35-2	BOI118	35	ho	ho	avere	AUX	_
35-3	BOI118	35	studiato	studiato	studiare	VERB	_
35-4	BOI118	35	a	a	a	ADP	_
35-5	BOI118	35	roma	roma	roma	NOUN	_
36-0	BOR031	36	okay	okay	okay	NOUN	_
37-0	BOI118	37	poi:	poi	poi	ADV	_
37-1	BOI118	37	dopo:	dopo	dopo	ADP	_
37-2	BOI118	37	gli	gli	il	DET	_
37-3	BOI118	37	studi	studi	studio	NOUN	_
37-4	BOI118	37	ho	ho	avere	AUX	_
37-5	BOI118	37	fatto	fatto	fare	VERB	_
37-6	BOI118	37	il	il	il	DET	_
37-7	BOI118	37	militare	militare	militare	NOUN	_
37-8	BOI118	37	a:	a	a	ADP	_
37-9	BOI118	37	x	x	x	SYM	_
37-10	BOI118	37	di	di	di	ADP	_
37-11	BOI118	37	grosseto	grosseto	grosseto	ADJ	_
38-0	BOR031	38	a:h	ah	ah	INTJ	_
39-0	BOI118	39	poi	poi	poi	ADV	_
39-1	BOI118	39	dopo:	dopo	dopo	ADV	_
39-2	BOI118	39	a:	a	a	ADP	_
39-3	BOI118	39	bologna	bologna	bologna	NOUN	_
39-4	BOI118	39	[(son	son	essere	AUX	_
39-5	BOI118	39	venuto)	venuto	venire	VERB	_
39-6	BOI118	39	da	da	da	ADP	_
39-7	BOI118	39	lei]	lei	lei	PRON	_
39-8	BOI118	39	quindi	quindi	quindi	ADV	_
39-9	BOI118	39	mi	mi	mi	PRON	_
39-10	BOI118	39	sono	sono	essere	VERB	_
39-11	BOI118	39	un	un	uno	DET	_
39-12	BOI118	39	po'	po'	poco	ADV	_
40-0	BOI117	40	[e	e	e	CCONJ	_
40-1	BOI117	40	poi	poi	poi	ADV	_
40-2	BOI117	40	è	è	essere	AUX	_
40-3	BOI117	40	venuto	venuto	venire	VERB	_
40-4	BOI117	40	da	da	da	ADP	_
40-5	BOI117	40	me]	me	me	PRON	_
41-0	BOR031	41	okay	okay	okay	NOUN	_
42-0	BOI118	42	accasato	accasato	accasare	VERB	_
42-1	BOI118	42	da	da	da	ADP	_
42-2	BOI118	42	lei:	lei	lei	PRON	_
42-3	BOI118	42	per	per	per	ADP	_
42-4	BOI118	42	cercar	cercar	cercare	VERB	_
42-5	BOI118	42	lavoro	lavoro	lavoro	NOUN	_
42-6	BOI118	42	[e	e	e	CCONJ	_
42-7	BOI118	42	poi]	poi	poi	ADV	_
43-0	BOR031	43	{ride}	{ride}	_	X	_
44-0	BOR031	44	[okay]	okay	okay	NOUN	_
45-0	BOR031	45	quindi	quindi	quindi	ADV	_
45-1	BOR031	45	vi	vi	vi	PRON	_
45-2	BOR031	45	siete	siete	essere	AUX	_
45-3	BOR031	45	conosciuti:	conosciuti	conoscere	VERB	_
45-4	BOR031	45	in	in	in	ADP	_
45-5	BOR031	45	calabria?	calabria	calabria	NOUN	Intonation=rising
46-0	BOI118	46	sì	sì	sì	ADV	_
46-1	BOI118	46	sì	sì	sì	ADV	_
47-0	BOR031	47	[e	e	e	CCONJ	_
47-1	BOR031	47	poi	poi	poi	ADV	_
47-2	BOR031	47	tu	tu	tu	PRON	_
47-3	BOR031	47	sei]	sei	essere	AUX	_
47-4	BOR031	47	andato	andato	andare	VERB	_
47-5	BOR031	47	a	a	a	ADP	_
47-6	BOR031	47	roma	roma	roma	NOUN	_
47-7	BOR031	47	te	te	te	PRON	_
47-8	BOR031	47	sei	sei	essere	AUX	_
47-9	BOR031	47	andata:	andata	andare	VERB	_
47-10	BOR031	47	sei	sei	essere	AUX	_
47-11	BOR031	47	venuta	venuta	venire	VERB	_
47-12	BOR031	47	qui	qui	qui	ADV	_
48-0	BOI117	48	[sì	sì	sì	ADV	_
48-1	BOI117	48	siamo]	siamo	essere	AUX	_
49-0	BOR031	49	e	e	e	CCONJ	_
49-1	BOR031	49	a	a	a	ADP	_
49-2	BOR031	49	studia~	studia~	studia~	PROPN	Interrupted=Yes
49-3	BOR031	49	e	e	e	CCONJ	_
49-4	BOR031	49	dove	dove	dove	ADV	_
49-5	BOR031	49	studiavi?	studiavi	studiavo	NOUN	Intonation=rising
49-6	BOR031	49	a	a	a	ADP	_
49-7	BOR031	49	bologna?	bologna	bologna	NOUN	Intonation=rising
49-8	BOR031	49	[o:]	o	o	CCONJ	_
50-0	BOI117	50	[a:]	a	a	ADP	_
50-1	BOI117	50	economia	economia	economia	NOUN	_
50-2	BOI117	50	{P}	{P}	_	_	_
50-3	BOI117	50	[mi	mi	mi	PRON	_
50-4	BOI117	50	sono	sono	essere	AUX	_
50-5	BOI117	50	laureata]	laureata	laureare	VERB	_
50-6	BOI117	50	in	in	in	ADP	_
50-7	BOI117	50	economia	economia	economia	NOUN	_
50-8	BOI117	50	e	e	e	CCONJ	_
50-9	BOI117	50	[commercio]	commercio	commercio	NOUN	_
51-0	BOR031	51	[economia	economia	economia	NOUN	_
51-1	BOR031	51	a	a	a	ADP	_
51-2	BOR031	51	bologna]	bologna	bologna	NOUN	_
52-0	BOR031	52	[okay]	okay	okay	NOUN	_
53-0	BOR031	53	e	e	e	CCONJ	_
53-1	BOR031	53	ti	ti	ti	PRON	_
53-2	BOR031	53	s~	s~	s~	PROPN	Interrupted=Yes
53-3	BOR031	53	ti	ti	ti	PRON	_
53-4	BOR031	53	sei	sei	essere	AUX	_
53-5	BOR031	53	voluta:	voluta	volere	VERB	_
53-6	BOR031	53	spostare	spostare	spostare	VERB	_
53-7	BOR031	53	qua	qua	qua	ADV	_
53-8	BOR031	53	per	per	per	ADP	_
53-9	BOR031	53	studiare	studiare	studiare	VERB	_
53-10	BOR031	53	perché	perché	perché	SCONJ	_
53-11	BOR031	53	cioè	cioè	cioé	ADV	_
53-12	BOR031	53	proprio	proprio	proprio	ADV	_
53-13	BOR031	53	apposta	apposta	apposta	ADV	_
53-14	BOR031	53	per	per	per	ADP	_
53-15	BOR031	53	gli	gli	il	DET	_
53-16	BOR031	53	studi	studi	studio	NOUN	_
53-17	BOR031	53	oppure	oppure	oppure	CCONJ	_
53-18	BOR031	53	era:	era	essere	AUX	_
53-19	BOR031	53	diciamo	diciamo	dicare	VERB	_
53-20	BOR031	53	[un	un	uno	DET	_
53-21	BOR031	53	po':]	po'	poco	ADV	_
54-0	BOI117	54	[no	no	no	ADV	_
54-1	BOI117	54	no	no	no	ADV	_
54-2	BOI117	54	apposta	apposta	apposta	ADV	_
54-3	BOI117	54	per	per	per	ADP	_
54-4	BOI117	54	gli]	gli	il	DET	_
54-5	BOI117	54	studi	studi	studio	NOUN	_
55-0	BOI118	55	[certo]	certo	certo	ADV	_
56-0	BOR031	56	okay	okay	okay	NOUN	_
57-0	BOI117	57	apposta	apposta	apposta	ADV	_
57-1	BOI117	57	per	per	per	ADP	_
57-2	BOI117	57	gli	gli	il	DET	_
57-3	BOI117	57	studi:	studi	studio	NOUN	_
57-4	BOI117	57	perché	perché	perché	SCONJ	_
57-5	BOI117	57	m:h	mh	mh	INTJ	_
57-6	BOI117	57	ripeto	ripeto	ripere	VERB	_
57-7	BOI117	57	i	i	il	DET	_
57-8	BOI117	57	miei	miei	mio	DET	_
57-9	BOI117	57	fratelli	fratelli	fratello	NOUN	_
57-10	BOI117	57	erano	erano	essere	AUX	_
57-11	BOI117	57	qua	qua	qua	ADV	_
58-0	BOR031	58	mhmh	mhmh	mhmh	NOUN	_
58-1	BOR031	58	[okay]	okay	okay	NOUN	_
59-0	BOI117	59	[e::h]	eh	eh	INTJ	_
59-1	BOI117	59	m:h	mh	mh	ADV	_
59-2	BOI117	59	niente	niente	niente	PRON	_
59-3	BOI117	59	mi	mi	mi	PRON	_
59-4	BOI117	59	sono	sono	essere	AUX	_
59-5	BOI117	59	spostata	spostata	spostare	VERB	_
59-6	BOI117	59	anch'	anch'	anche	ADV	SpaceAfter=No
59-7	BOI117	59	io	io	io	PRON	_
59-8	BOI117	59	insieme	insieme	insieme	ADV	_
59-9	BOI117	59	con	con	con	ADP	_
59-10	BOI117	59	loro	loro	loro	PRON	_
59-11	BOI117	59	anche	anche	anche	ADV	_
59-12	BOI117	59	perché	perché	perché	SCONJ	_
59-13	BOI117	59	eh	eh	eh	X	_
59-14	BOI117	59	m:h	mh	mh	X	_
60-0	BOI117	60	allora	allora	allora	ADV	_
60-1	BOI117	60	studiando	studiando	studiare	VERB	_
60-2	BOI117	60	giù	giù	giù	ADV	_
60-3	BOI117	60	anche	anche	anche	ADV	_
60-4	BOI117	60	se	se	se	SCONJ	_
60-5	BOI117	60	l'	l'	il	DET	SpaceAfter=No
60-6	BOI117	60	università:	università	università	NOUN	_
60-7	BOI117	60	mh	mh	mh	NOUN	_
60-8	BOI117	60	di	di	di	ADP	_
60-9	BOI117	60	cosenza	cosenza	cosenza	NOUN	_
60-10	BOI117	60	è	è	essere	AUX	_
60-11	BOI117	60	è	è	essere	AUX	_
60-12	BOI117	60	anche	anche	anche	ADV	_
60-13	BOI117	60	abbastanza	abbastanza	abbastanza	ADV	_
60-14	BOI117	60	[quotata	quotata	quotare	VERB	_
60-15	BOI117	60	è	è	essere	AUX	_
60-16	BOI117	60	una	una	uno	DET	_
60-17	BOI117	60	buona]	buona	buono	ADJ	_
60-18	BOI117	60	università	università	università	NOUN	_
60-19	BOI117	60	soprattutto	soprattutto	soprattutto	ADV	_
60-20	BOI117	60	per	per	per	ADP	_
60-21	BOI117	60	quanto	quanto	quanto	PRON	_
60-22	BOI117	60	riguarda	riguarda	riguarda	VERB	_
60-23	BOI117	60	gli	gli	il	DET	_
60-24	BOI117	60	studi	studi	studio	NOUN	_
60-25	BOI117	60	di	di	di	ADP	_
60-26	BOI117	60	economia	economia	economia	NOUN	_
61-0	BOR031	61	[mhmh	mhmh	mhmh	NOUN	_
61-1	BOR031	61	mhmh]	mhmh	mhmh	NOUN	_
62-0	BOR031	62	okay	okay	okay	NOUN	_
63-0	BOI117	63	e:h	eh	eh	INTJ	_
63-1	BOI117	63	però	però	però	ADV	_
63-2	BOI117	63	poi	poi	poi	ADV	_
63-3	BOI117	63	dopo	dopo	dopo	ADP	_
63-4	BOI117	63	cosa	cosa	cosa	PRON	_
63-5	BOI117	63	fai?	fai	fare	VERB	Intonation=rising
64-0	BOR031	64	ah	ah	ah	INTJ	_
65-0	BOI117	65	in	in	in	ADP	_
65-1	BOI117	65	calabria	calabria	calabria	NOUN	_
65-2	BOI117	65	non	non	non	ADV	_
65-3	BOI117	65	c'	c'	ci	PRON	SpaceAfter=No
65-4	BOI117	65	è	è	essere	VERB	_
65-5	BOI117	65	tanto	tanto	tanto	ADV	_
65-6	BOI117	65	da	da	da	ADP	_
65-7	BOI117	65	fare	fare	fare	VERB	_
66-0	BOR031	66	mh	mh	mh	NOUN	_
67-0	BOI117	67	di	di	di	ADP	_
67-1	BOI117	67	conseguenza	conseguenza	conseguenza	NOUN	_
67-2	BOI117	67	è	è	essere	AUX	_
67-3	BOI117	67	preferibile	preferibile	preferibile	ADJ	_
67-4	BOI117	67	e:h	eh	eh	INTJ	_
67-5	BOI117	67	fare	fare	fare	VERB	_
67-6	BOI117	67	un	un	uno	DET	_
67-7	BOI117	67	sacrificio	sacrificio	sacrificio	NOUN	_
67-8	BOI117	67	un	un	uno	DET	_
67-9	BOI117	67	attimino	attimino	attimino	NOUN	_
67-10	BOI117	67	prima,	prima	prima	ADV	Intonation=weakly_rising
68-0	BOI117	68	studi	studi	studio	NOUN	_
68-1	BOI117	68	qua,	qua	qua	ADV	Intonation=weakly_rising
68-2	BOI117	68	[ti	ti	ti	PRON	_
68-3	BOI117	68	trovi]	trovi	trovare	VERB	_
68-4	BOI117	68	qua,	qua	qua	ADV	Intonation=weakly_rising
68-5	BOI117	68	ti	ti	ti	PRON	_
68-6	BOI117	68	ambienti	ambienti	ambiente	ADJ	_
68-7	BOI117	68	e	e	e	CCONJ	_
68-8	BOI117	68	poi	poi	poi	ADV	_
68-9	BOI117	68	dopo	dopo	dopo	ADP	_
68-10	BOI117	68	inizi	inizi	inizi	ADV	_
68-11	BOI117	68	a	a	a	ADP	_
68-12	BOI117	68	lavorare:	lavorare	lavorare	VERB	_
68-13	BOI117	68	e	e	e	CCONJ	_
68-14	BOI117	68	m:h	mh	mh	ADV	_
68-15	BOI117	68	imposti	imposti	imporre	VERB	_
68-16	BOI117	68	la	la	il	DET	_
68-17	BOI117	68	tua	tua	tuo	DET	_
68-18	BOI117	68	vit[a:]	vita	vita	NOUN	_
68-19	BOI117	68	in	in	in	ADP	_
68-20	BOI117	68	un	un	uno	DET	_
68-21	BOI117	68	posto	posto	posto	NOUN	_
68-22	BOI117	68	diverso	diverso	diverso	ADJ	_
69-0	BOR031	69	[mhmh]	mhmh	mhmh	NOUN	_
70-0	BOR031	70	[okay]	okay	okay	NOUN	_
71-0	BOR031	71	ho	ho	avere	AUX	_
71-1	BOR031	71	capito	capito	capere	VERB	_
72-0	BOI117	72	quindi:	quindi	quindi	ADV	_
72-1	BOI117	72	la	la	il	DET	_
72-2	BOI117	72	mia	mia	mio	DET	_
72-3	BOI117	72	scelta	scelta	scelta	NOUN	_
72-4	BOI117	72	è	è	essere	AUX	_
72-5	BOI117	72	stata	stata	essere	AUX	_
72-6	BOI117	72	questa	questa	questo	PRON	_
72-7	BOI117	72	[inizia]lmente	inizialmente	inizialmente	ADV	_
73-0	BOR031	73	[mhmh]	mhmh	mhmh	NOUN	_
74-0	BOI117	74	e:h	eh	eh	ADV	_
74-1	BOI117	74	la	la	il	DET	_
74-2	BOI117	74	sua	sua	suo	DET	_
74-3	BOI117	74	per	per	per	NOUN	_
74-4	BOI117	74	per	per	per	ADP	_
74-5	BOI117	74	per	per	per	ADP	_
74-6	BOI117	74	amore	amore	amore	NOUN	_
75-0	BOR031	75	ci	ci	ci	PRON	_
75-1	BOR031	75	sta	sta	stare	VERB	_
75-2	BOR031	75	{ride}	{ride}	_	_	_
75-3	BOR031	75	bello	bello	bello	ADJ	_
75-4	BOR031	75	bello	bello	bello	NOUN	_
75-5	BOR031	75	bello	bello	bello	ADJ	_
76-0	BOI117	76	{ride}	{ride}	_	X	_
77-0	BOR031	77	ma	ma	ma	CCONJ	_
77-1	BOR031	77	e:h	eh	eh	ADV	_
77-2	BOR031	77	erano	erano	essere	VERB	_
77-3	BOR031	77	i	i	il	DET	_
77-4	BOR031	77	tuoi	tuoi	tuo	DET	_
77-5	BOR031	77	piani:	piani	piano	NOUN	_
77-6	BOR031	77	cioè	cioè	cioé	ADV	_
77-7	BOR031	77	tu	tu	tu	PRON	_
77-8	BOR031	77	quando	quando	quando	SCONJ	_
77-9	BOR031	77	sei	sei	essere	AUX	_
77-10	BOR031	77	venuta	venuta	venire	VERB	_
77-11	BOR031	77	a	a	a	ADP	_
77-12	BOR031	77	studiare	studiare	studiare	VERB	_
77-13	BOR031	77	qua	qua	qua	ADV	_
78-0	BOR031	78	era	era	essere	AUX	_
78-1	BOR031	78	nei	nei	_	_	_
78-1a	_	_	_	in	in	ADP	_
78-1b	_	_	_	i	il	DET	_
78-2	BOR031	78	tuoi	tuoi	tuo	DET	_
78-3	BOR031	78	piani	piani	piano	NOUN	_
78-4	BOR031	78	poi	poi	poi	ADV	_
78-5	BOR031	78	l'	l'	il	PRON	SpaceAfter=No
78-6	BOR031	78	hai	hai	avere	AUX	_
78-7	BOR031	78	capito	capito	capire	VERB	_
78-8	BOR031	78	subito	subito	subito	ADV	_
78-9	BOR031	78	che	che	che	SCONJ	_
78-10	BOR031	78	saresti	saresti	saere	AUX	_
78-11	BOR031	78	voluta	voluta	volere	VERB	_
78-12	BOR031	78	rimanere	rimanere	rimanere	VERB	_
79-0	BOR031	79	o	o	o	CCONJ	_
79-1	BOR031	79	inizialmente:	inizialmente	inizialmente	ADV	_
79-2	BOR031	79	non	non	non	ADV	_
79-3	BOR031	79	so	so	sapere	VERB	_
79-4	BOR031	79	se	se	se	SCONJ	_
79-5	BOR031	79	lo	lo	lo	PRON	_
79-6	BOR031	79	sapevi	sapevi	sapevere	VERB	_
79-7	BOR031	79	però	però	però	ADV	_
79-8	BOR031	79	magari:	magari	magari	ADV	_
79-9	BOR031	79	era	era	essere	AUX	_
79-10	BOR031	79	studiare	studiare	studiare	VERB	_
79-11	BOR031	79	qua	qua	qua	ADV	_
79-12	BOR031	79	poi	poi	poi	ADV	_
79-13	BOR031	79	tornare	tornare	tornare	VERB	_
79-14	BOR031	79	a	a	a	ADP	_
79-15	BOR031	79	casa	casa	casa	NOUN	_
80-0	BOI117	80	m:h	mh	mh	NOUN	_
81-0	BOI118	81	nessuno	nessuno	nessuno	PRON	_
81-1	BOI118	81	[x	x	x	SYM	_
81-2	BOI118	81	x	x	x	SYM	_
81-3	BOI118	81	x]	x	x	SYM	_
82-0	BOI117	82	[è	è	essere	AUX	_
82-1	BOI117	82	un'	un'	uno	DET	SpaceAfter=No
82-2	BOI117	82	uto]pia	utopia	utopia	NOUN	_
83-0	BOR031	83	okay	okay	okay	NOUN	_
84-0	BOI117	84	no	no	no	ADV	_
84-1	BOI117	84	è	è	essere	AUX	_
84-2	BOI117	84	un'	un'	uno	DET	SpaceAfter=No
