token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
32-4	TOI113	32	solo	solo	solo	ADV	_
32-5	TOI113	32	{canta}	{canta}	_	_	_
33-0	TOI113	33	{batte_le_mani}	{batte_le_mani}	_	_	_
33-1	TOI113	33	PER	per	per	ADP	Volume=high
33-2	TOI113	33	TUTTI	tutti	tutto	PRON	Volume=high
33-3	TOI113	33	ANCHE	anche	anche	ADV	Volume=high
33-4	TOI113	33	PER	per	per	ADP	Volume=high
33-5	TOI113	33	TE	te	te	PRON	Volume=high
33-6	TOI113	33	{canta}	{canta}	_	_	_
34-0	TOI113	34	(un	un	uno	DET	_
34-1	TOI113	34	uomo	uomo	uomo	NOUN	_
34-2	TOI113	34	servirà)	servirà	servire	VERB	_
34-3	TOI113	34	{canta}	{canta}	_	_	_
35-0	TOR007	35	allora	allora	allora	ADV	_
35-1	TOR007	35	cosa	cosa	cosa	PRON	_
35-2	TOR007	35	mi	mi	mi	PRON	_
35-3	TOR007	35	dici.	dici	dire	VERB	Intonation=falling
35-4	TOR007	35	come	come	come	SCONJ	_
35-5	TOR007	35	va.	va	andare	VERB	Intonation=falling
36-0	TOI113	36	partiamo?	partiamo	partire	VERB	Intonation=rising
37-0	TOR007	37	sì,	sì	sì	ADV	Intonation=weakly_rising
38-0	TOR007	38	sì	sì	sì	ADV	_
38-1	TOR007	38	sì	sì	sì	ADV	_
39-0	TOI113	39	va	va	andare	VERB	_
39-1	TOI113	39	bene	bene	bene	ADV	_
39-2	TOI113	39	questa	questa	questo	DET	_
39-3	TOI113	39	distanza?	distanza	distanza	NOUN	Intonation=rising
40-0	TOR007	40	va	va	andare	VERB	_
40-1	TOR007	40	benissimo	benissimo	bene	ADV	_
41-0	TOI113	41	allora.	allora	allora	ADV	Intonation=falling
42-0	TOI113	42	son	son	essere	AUX	_
42-1	TOI113	42	contento	contento	contento	ADJ	_
42-2	TOI113	42	che	che	che	SCONJ	_
42-3	TOI113	42	sei	sei	essere	AUX	_
42-4	TOI113	42	qua	qua	qua	ADV	_
42-5	TOI113	42	mi	mi	mi	PRON	_
42-6	TOI113	42	fa	fa	fare	VERB	_
42-7	TOI113	42	un	un	uno	DET	_
42-8	TOI113	42	po'	po'	poco	ADV	_
42-9	TOI113	42	ridere,	ridere	ridere	VERB	Intonation=weakly_rising
43-0	TOR007	43	vero?	vero	vero	ADJ	Intonation=rising
43-1	TOR007	43	eh:	eh	eh	INTJ	_
43-2	TOR007	43	[vabbè]	vabbè	vabbere	VERB	_
44-0	TOI113	44	[pensare]	pensare	pensare	VERB	_
44-1	TOI113	44	che	che	che	SCONJ	_
44-2	TOI113	44	non	non	non	ADV	_
44-3	TOI113	44	ci	ci	ci	PRON	_
44-4	TOI113	44	conoscevamo	conoscevamo	conoscere	VERB	_
45-0	TOR007	45	è	è	essere	AUX	_
45-1	TOR007	45	vero	vero	vero	ADJ	_
46-0	TOI113	46	eh:::	eh	eh	INTJ	_
46-1	TOI113	46	mi	mi	mi	PRON	_
46-2	TOI113	46	sei	sei	essere	AUX	_
46-3	TOI113	46	stata	stata	essere	AUX	_
46-4	TOI113	46	simpatica	simpatica	simpatico	ADJ	_
46-5	TOI113	46	da	da	da	ADP	_
46-6	TOI113	46	subito,	subito	subito	ADV	Intonation=weakly_rising
47-0	TOI113	47	nonostante	nonostante	nonostante	ADP	_
47-1	TOI113	47	il	il	il	DET	_
47-2	TOI113	47	parkinson	parkinson	parkinson	NOUN	_
47-3	TOI113	47	per	per	per	ADP	_
47-4	TOI113	47	cui	cui	cui	PRON	_
47-5	TOI113	47	continui	continui	continuare	VERB	_
47-6	TOI113	47	a	a	a	ADP	_
47-7	TOI113	47	muovere	muovere	muovere	VERB	_
47-8	TOI113	47	quel	quel	quello	DET	_
47-9	TOI113	47	ginocchio,	ginocchio	ginocchio	NOUN	Intonation=weakly_rising
48-0	TOR007	48	{ride}	{ride}	_	X	_
49-0	TOR007	49	faccio	faccio	fare	VERB	_
49-1	TOR007	49	sempre.	sempre	sempre	ADV	Intonation=falling
50-0	TOI113	50	(e)	e	e	CCONJ	_
50-1	TOI113	50	sono	sono	essere	AUX	_
50-2	TOI113	50	stanco.	stanco	stanco	ADV	Intonation=falling
50-3	TOI113	50	{P}	{P}	_	_	_
50-4	TOI113	50	provato.	provato	provato	VERB	Intonation=falling
51-0	TOR007	51	sì	sì	sì	ADV	_
51-1	TOR007	51	{P}	{P}	_	_	_
51-2	TOR007	51	ma	ma	ma	CCONJ	_
51-3	TOR007	51	eri	eri	erio	NOUN	_
51-4	TOR007	51	al	al	_	_	_
51-4a	_	_	_	a	a	ADP	_
51-4b	_	_	_	il	il	DET	_
51-5	TOR007	51	lavoro?	lavoro	lavoro	NOUN	Intonation=rising
52-0	TOR007	52	prima?	prima	prima	ADV	Intonation=rising
53-0	TOI113	53	sì	sì	sì	ADV	_
54-0	TOI113	54	ho	ho	avere	AUX	_
54-1	TOI113	54	finito	finito	finire	VERB	_
54-2	TOI113	54	adesso:::	adesso	adesso	ADV	_
55-0	TOI113	55	{sbuffa}	{sbuffa}	_	X	_
56-0	TOI113	56	lavorare	lavorare	lavorare	VERB	_
56-1	TOI113	56	nel	nel	_	_	_
56-1a	_	_	_	in	in	ADP	_
56-1b	_	_	_	il	il	DET	_
56-2	TOI113	56	sociale	sociale	sociale	NOUN	_
56-3	TOI113	56	oggi	oggi	oggi	ADV	_
56-4	TOI113	56	è	è	essere	AUX	_
56-5	TOI113	56	come	come	come	ADV	_
56-6	TOI113	56	svuotare	svuotare	svuotare	VERB	_
56-7	TOI113	56	il	il	il	DET	_
56-8	TOI113	56	mare	mare	mare	NOUN	_
56-9	TOI113	56	con	con	con	ADP	_
56-10	TOI113	56	un	un	uno	DET	_
56-11	TOI113	56	cucchiaio.	cucchiaio	cucchiaio	NOUN	Intonation=falling
56-12	TOI113	56	ma,	ma	ma	CCONJ	Intonation=weakly_rising
57-0	TOR007	57	mh	mh	mh	NOUN	_
58-0	TOI113	58	bisogna	bisogna	bisognare	VERB	_
58-1	TOI113	58	tener	tener	tenere	VERB	_
58-2	TOI113	58	duro	duro	duro	ADJ	_
58-3	TOI113	58	poi	poi	poi	ADV	_
58-4	TOI113	58	qui	qui	qui	ADV	_
58-5	TOI113	58	dentro	dentro	dentro	ADV	_
58-6	TOI113	58	per	per	per	ADP	_
58-7	TOI113	58	sto	sto	sto	ADJ	_
58-8	TOI113	58	registratore	registratore	registratore	NOUN	_
58-9	TOI113	58	qua	qua	qua	ADV	_
58-10	TOI113	58	che	che	che	SCONJ	_
58-11	TOI113	58	dobbiam	dobbiam	dobbiam	X	_
58-12	TOI113	58	tenere	tenere	tenere	VERB	_
58-13	TOI113	58	chiuso	chiuso	chiuso	ADJ	_
58-14	TOI113	58	fa	fa	fare	VERB	_
58-15	TOI113	58	un	un	uno	DET	_
58-16	TOI113	58	caldo	caldo	caldo	ADJ	_
58-17	TOI113	58	porco,	porco	porco	NOUN	Intonation=weakly_rising
59-0	TOR007	59	{ride}	{ride}	_	X	_
60-0	TOI113	60	vuoi	vuoi	volere	AUX	_
60-1	TOI113	60	suicidarti	suicidarti	suicidarto	ADJ	_
60-2	TOI113	60	sotto	sotto	sotto	ADP	_
60-3	TOI113	60	la	la	il	DET	_
60-4	TOI113	60	mia	mia	mio	DET	_
60-5	TOI113	60	ascella?	ascella	ascella	NOUN	Intonation=rising
61-0	TOR007	61	no	no	no	ADV	_
61-1	TOR007	61	{ride}	{ride}	_	_	_
62-0	TOI113	62	dai	dai	_	_	_
62-0a	_	_	_	da	da	ADP	_
62-0b	_	_	_	i	il	DET	_
62-1	TOI113	62	eh:,	eh	eh	NOUN	Intonation=weakly_rising
63-0	TOR007	63	no	no	no	ADV	_
63-1	TOR007	63	perché	perché	perché	SCONJ	_
63-2	TOR007	63	{P}	{P}	_	_	_
63-3	TOR007	63	[mi	mi	mi	PRON	_
63-4	TOR007	63	sa	sa	sapere	VERB	_
63-5	TOR007	63	che]	che	che	SCONJ	_
63-6	TOR007	63	sono	sono	essere	AUX	_
63-7	TOR007	63	messa	messa	mettere	VERB	_
63-8	TOR007	63	peggio	peggio	peggio	ADV	_
63-9	TOR007	63	io	io	io	PRON	_
63-10	TOR007	63	guarda	guarda	guardare	VERB	_
64-0	TOI113	64	[da::i]?	dai	_	_	Intonation=rising
64-0a	_	_	_	da	da	ADP	_
64-0b	_	_	_	i	il	DET	_
65-0	TOI113	65	non	non	non	ADV	_
65-1	TOI113	65	ci	ci	ci	PRON	_
65-2	TOI113	65	cr[edo]	credo	credere	VERB	_
66-0	TOR007	66	[su]do	sudo	sudo	NOUN	_
66-1	TOR007	66	tantissimo	tantissimo	tanto	ADJ	_
67-0	TOR007	67	guà?	guà	guà	NOUN	Intonation=rising
68-0	TOI113	68	ma	ma	ma	CCONJ	_
68-1	TOI113	68	[no,	no	no	ADV	Intonation=weakly_rising
68-2	TOI113	68	non]	non	non	ADV	_
69-0	TOR007	69	[eh]?	eh	eh	INTJ	Intonation=rising
70-0	TOI113	70	no	no	no	INTJ	_
70-1	TOI113	70	non	non	non	ADV	_
70-2	TOI113	70	puzzi,	puzzi	puzzare	VERB	Intonation=weakly_rising
71-0	TOR007	71	strano	strano	strano	ADJ	_
72-0	TOR007	72	davvero	davvero	davvero	ADV	_
72-1	TOR007	72	strano	strano	strano	ADJ	_
73-0	TOR007	73	di	di	di	ADP	_
73-1	TOR007	73	solito::	solito	solito	NOUN	_
73-2	TOR007	73	ho	ho	avere	AUX	_
73-3	TOR007	73	una	una	uno	DET	_
73-4	TOR007	73	sudura~	sudura~	sudura~	PROPN	Interrupted=Yes
73-5	TOR007	73	<sudorazione>	sudorazione	sudorazione	NOUN	_
74-0	TOR007	74	>però	però	però	ADV	_
74-1	TOR007	74	sai	sai	sapere	VERB	_
74-2	TOR007	74	cosa?	cosa	cosa	PRON	Intonation=rising
74-3	TOR007	74	il	il	il	DET	_
74-4	TOR007	74	fatto	fatto	fatto	NOUN	_
74-5	TOR007	74	di	di	di	ADP	_
74-6	TOR007	74	avere	avere	avere	VERB	_
74-7	TOR007	74	i	i	il	DET	_
74-8	TOR007	74	pe:li<	peli	pelo	NOUN	_
75-0	TOR007	75	mi	mi	mi	PRON	_
75-1	TOR007	75	trattiene	trattiene	trattenere	VERB	_
75-2	TOR007	75	[l'	l'	il	DET	SpaceAfter=No
75-3	TOR007	75	odore	odore	odore	NOUN	_
75-4	TOR007	75	lì]	lì	lì	ADV	_
76-0	TOI113	76	[perché	perché	perché	SCONJ	_
76-1	TOI113	76	tu]	tu	tu	PRON	_
76-2	TOI113	76	non	non	non	ADV	_
76-3	TOI113	76	te	te	te	PRON	_
76-4	TOI113	76	li	li	li	PRON	_
76-5	TOI113	76	togli?	togli	togli	PRON	Intonation=rising
77-0	TOR007	77	no	no	no	ADV	_
78-0	TOR007	78	ma	ma	ma	CCONJ	_
78-1	TOR007	78	va	va	andare	VERB	_
79-0	TOR007	79	che	che	che	PRON	_
79-1	TOR007	79	sbatta	sbatta	sbattare	VERB	_
80-0	TOI113	80	che	che	che	SCONJ	_
81-0	TOR007	81	{ride}	{ride}	_	X	_
82-0	TOI113	82	ahia	ahia	ahiare	VERB	_
82-1	TOI113	82	[ti]	ti	ti	PRON	_
83-0	TOR007	83	[non]	non	non	ADV	_
83-1	TOR007	83	ho	ho	avere	AUX	_
83-2	TOR007	83	voglia	voglia	volere	AUX	_
84-0	TOI113	84	ti	ti	ti	PRON	_
84-1	TOI113	84	trovo	trovo	trovare	VERB	_
84-2	TOI113	84	meravigliosa?	meravigliosa	meraviglioso	ADJ	Intonation=rising
85-0	TOR007	85	eh:	eh	eh	INTJ	_
86-0	TOR007	86	scusa,	scusa	scusare	VERB	Intonation=weakly_rising
86-1	TOR007	86	{P}	{P}	_	_	_
86-2	TOR007	86	perché	perché	perché	SCONJ	_
86-3	TOR007	86	devo	devo	dovere	AUX	_
86-4	TOR007	86	spendere	spendere	spendere	VERB	_
86-5	TOR007	86	soldi	soldi	soldio	NOUN	_
86-6	TOR007	86	tempo	tempo	tempo	NOUN	_
86-7	TOR007	86	per	per	per	ADP	_
86-8	TOR007	86	una	una	uno	DET	_
86-9	TOR007	86	questione	questione	questione	NOUN	_
86-10	TOR007	86	estetica?	estetica	estetico	ADJ	Intonation=rising
87-0	TOR007	87	poi	poi	poi	ADV	_
87-1	TOR007	87	mi	mi	mi	PRON	_
87-2	TOR007	87	piaccio	piaccio	piare	VERB	_
87-3	TOR007	87	così	così	così	ADV	_
87-4	TOR007	87	quindi	quindi	quindi	ADV	_
88-0	TOI113	88	ti	ti	ti	PRON	_
88-1	TOI113	88	piaci?	piaci	piaco	NOUN	Intonation=rising
89-0	TOR007	89	un	un	uno	DET	_
89-1	TOR007	89	sacco.	sacco	sacco	NOUN	Intonation=falling
90-0	TOI113	90	sì?	sì	sì	ADV	Intonation=rising
91-0	TOR007	91	sì	sì	sì	ADV	_
91-1	TOR007	91	{P}	{P}	_	_	_
91-2	TOR007	91	non	non	non	ADV	_
91-3	TOR007	91	mi	mi	mi	PRON	_
91-4	TOR007	91	depilo	depilo	idepil	DET	_
91-5	TOR007	91	tipo	tipo	tipo	NOUN	_
91-6	TOR007	91	da	da	da	ADP	_
91-7	TOR007	91	un	un	uno	DET	_
91-8	TOR007	91	anno,	anno	anno	NOUN	Intonation=weakly_rising
92-0	TOR007	92	un	un	uno	DET	_
92-1	TOR007	92	anno	anno	anno	NOUN	_
92-2	TOR007	92	e	e	e	CCONJ	_
92-3	TOR007	92	mezzo,	mezzo	mezzo	NOUN	Intonation=weakly_rising
93-0	TOR007	93	e	e	e	CCONJ	_
93-1	TOR007	93	tipo	tipo	tipo	NOUN	_
93-2	TOR007	93	le	le	il	DET	_
93-3	TOR007	93	prime	prime	primo	ADJ	_
93-4	TOR007	93	settimane	settimane	settimana	NOUN	_
93-5	TOR007	93	ero	ero	essere	AUX	_
93-6	TOR007	93	tipo	tipo	tipo	NOUN	_
93-7	TOR007	93	oddio	oddio	oddio	NOUN	_
93-8	TOR007	93	che	che	che	PRON	_
93-9	TOR007	93	bru:tta.	brutta	bruttare	VERB	Intonation=falling
94-0	TOR007	94	poi	poi	poi	ADV	_
95-0	TOR007	95	cioè	cioè	cioè	ADV	_
95-1	TOR007	95	son	son	essere	AUX	_
95-2	TOR007	95	passate	passate	passare	VERB	_
95-3	TOR007	95	tre	tre	tre	NUM	_
95-4	TOR007	95	settimane	settimane	settimana	NOUN	_
95-5	TOR007	95	e	e	e	CCONJ	_
95-6	TOR007	95	mi	mi	mi	PRON	_
95-7	TOR007	95	son	son	essere	AUX	_
95-8	TOR007	95	trovata	trovata	trovare	VERB	_
95-9	TOR007	95	anche	anche	anche	ADV	_
95-10	TOR007	95	più	più	più	ADV	_
95-11	TOR007	95	bella	bella	bello	ADJ	_
95-12	TOR007	95	davvero	davvero	davvero	ADV	_
96-0	TOR007	96	ma	ma	ma	CCONJ	_
96-1	TOR007	96	perché:	perché	perché	ADV	_
97-0	TOR007	97	minchia	minchia	minchio	ADJ	_
97-1	TOR007	97	siamo	siamo	essere	AUX	_
97-2	TOR007	97	fatti	fatti	fare	VERB	_
97-3	TOR007	97	così	così	così	ADV	_
98-0	TOR007	98	quindi	quindi	quindi	ADV	_
98-1	TOR007	98	{P}	{P}	_	_	_
98-2	TOR007	98	fanculo	fanculo	fanculare	VERB	_
99-0	TOI113	99	sei	sei	essere	AUX	_
99-1	TOI113	99	carinissima,	carinissima	carino	ADJ	Intonation=weakly_rising
100-0	TOR007	100	gra[zie],	grazie	grazie	NOUN	Intonation=weakly_rising
101-0	TOI113	101	[la	la	il	DET	_
101-1	TOI113	101	don]na	donna	donna	NOUN	_
101-2	TOI113	101	moquette	moquette	moquette	NOUN	_
101-3	TOI113	101	{P}	{P}	_	_	_
101-4	TOI113	101	ti	ti	ti	PRON	_
101-5	TOI113	101	voglio	voglio	volere	VERB	_
101-6	TOI113	101	[(bene)]	bene	bene	ADV	_
102-0	TOR007	102	[sì]	sì	sì	ADV	_
102-1	TOR007	102	{ride}	{ride}	_	_	_
103-0	TOR007	103	sì	sì	sì	ADV	_
104-0	TOR007	104	pian	pian	pian	NOUN	_
104-1	TOR007	104	piano	piano	piano	NOUN	_
104-2	TOR007	104	sto	sto	stare	AUX	_
104-3	TOR007	104	convincendo	convincendo	convincere	VERB	_
104-4	TOR007	104	il	il	il	DET	_
104-5	TOR007	104	mondo	mondo	mondo	NOUN	_
104-6	TOR007	104	che	che	che	PRON	_
104-7	TOR007	104	è	è	essere	AUX	_
104-8	TOR007	104	la	la	il	DET	_
104-9	TOR007	104	cosa	cosa	cosa	NOUN	_
104-10	TOR007	104	giusta.	giusta	giusto	ADJ	Intonation=falling
105-0	TOI113	105	sì?	sì	sì	ADV	Intonation=rising
106-0	TOR007	106	sì	sì	sì	ADV	_
106-1	TOR007	106	perché	perché	perché	SCONJ	_
106-2	TOR007	106	un	un	uno	DET	_
106-3	TOR007	106	sacco	sacco	sacco	NOUN	_
106-4	TOR007	106	di	di	di	ADP	_
106-5	TOR007	106	persone	persone	persona	NOUN	_
106-6	TOR007	106	hanno:	hanno	avere	VERB	_
107-0	TOR007	107	dei:	dei	_	_	_
107-0a	_	_	_	di	di	ADP	_
107-0b	_	_	_	i	il	DET	_
108-0	TOR007	108	cioè	cioè	cioè	ADV	_
108-1	TOR007	108	sono	sono	essere	AUX	_
108-2	TOR007	108	molto	molto	molto	ADV	_
108-3	TOR007	108	trattenuti	trattenuti	trattenuto	ADJ	_
108-4	TOR007	108	sulla	sulla	_	_	_
108-4a	_	_	_	su	su	ADP	_
108-4b	_	_	_	la	il	DET	_
108-5	TOR007	108	questiona<	questiona	questiona	NOUN	_
109-0	TOR007	109	questione	questione	questione	NOUN	_
109-1	TOR007	109	peli	peli	pele	ADJ	_
109-2	TOR007	109	ma	ma	ma	CCONJ	_
109-3	TOR007	109	poi	poi	poi	ADV	_
110-0	TOR007	110	appena	appena	appena	ADV	_
110-1	TOR007	110	si	si	si	PRON	_
110-2	TOR007	110	abi:tuano.	abituano	abituare	VERB	Intonation=falling
111-0	TOR007	111	e	e	e	CCONJ	_
111-1	TOR007	111	vedono	vedono	vedere	VERB	_
111-2	TOR007	111	qualcuno	qualcuno	qualcuno	PRON	_
111-3	TOR007	111	che	che	che	PRON	_
111-4	TOR007	111	è	è	essere	AUX	_
111-5	TOR007	111	tranquillo	tranquillo	tranquillo	ADJ	_
111-6	TOR007	111	e	e	e	CCONJ	_
111-7	TOR007	111	che	che	che	PRON	_
111-8	TOR007	111	vive	vive	vivere	VERB	_
111-9	TOR007	111	bene	bene	bene	ADV	_
111-10	TOR007	111	con	con	con	ADP	_
111-11	TOR007	111	i	i	il	DET	_
111-12	TOR007	111	suoi	suoi	suo	DET	_
111-13	TOR007	111	cazzo	cazzo	cazzo	NOUN	_
111-14	TOR007	111	di	di	di	ADP	_
111-15	TOR007	111	peli	peli	pelo	NOUN	_
111-16	TOR007	111	con	con	con	ADP	_
111-17	TOR007	111	cui	cui	cui	PRON	_
111-18	TOR007	111	è	è	essere	AUX	_
111-19	TOR007	111	<nata>	nata	nascere	VERB	_
112-0	TOR007	112	boh	boh	boh	NOUN	_
112-1	TOR007	112	basta	basta	basta	ADJ	_
112-2	TOR007	112	{P}	{P}	_	_	_
112-3	TOR007	112	bella	bella	bello	ADJ	_
112-4	TOR007	112	li	li	li	PRON	_
112-5	TOR007	112	trovano	trovano	trovare	VERB	_
112-6	TOR007	112	belli	belli	bello	ADJ	_
112-7	TOR007	112	anche	anche	anche	ADV	_
112-8	TOR007	112	loro	loro	loro	PRON	_
113-0	TOI113	113	ma	ma	ma	CCONJ	_
113-1	TOI113	113	quindi	quindi	quindi	ADV	_
113-2	TOI113	113	tu	tu	tu	PRON	_
113-3	TOI113	113	sei	sei	essere	AUX	_
113-4	TOI113	113	una	una	uno	DET	_
113-5	TOI113	113	ragazza	ragazza	ragazza	NOUN	_
113-6	TOI113	113	risolta?	risolta	risolvere	VERB	Intonation=rising
114-0	TOR007	114	no	no	no	ADV	_
115-0	TOI113	115	ah	ah	ah	INTJ	_
116-0	TOR007	116	chi	chi	chi	PRON	_
116-1	TOR007	116	lo	lo	lo	PRON	_
116-2	TOR007	116	è?	è	essere	AUX	Intonation=rising
117-0	TOR007	117	no	no	no	INTJ	_
117-1	TOR007	117	{P}	{P}	_	_	_
117-2	TOR007	117	[no],	no	no	ADV	Intonation=weakly_rising
118-0	TOI113	118	[quali	quali	quale	PRON	_
118-1	TOI113	118	so]no	sono	essere	AUX	_
118-2	TOI113	118	{P}	{P}	_	_	_
118-3	TOI113	118	e	e	e	CCONJ	_
118-4	TOI113	118	quali	quali	quale	PRON	_
118-5	TOI113	118	sono	sono	essere	AUX	_
118-6	TOI113	118	le	le	il	DET	_
