token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
13-9	TO056	13	a	a	a	ADP	_
13-10	TO056	13	cui	cui	cui	PRON	_
13-11	TO056	13	cediamo	cediamo	cedare	VERB	_
13-12	TO056	13	la:	la	il	DET	_
13-13	TO056	13	{P}	{P}	_	_	_
13-14	TO056	13	stanza	stanza	stanza	NOUN	_
13-15	TO056	13	{P}	{P}	_	_	_
13-16	TO056	13	da	da	da	ADP	_
13-17	TO056	13	letto.	letto	letto	NOUN	Intonation=falling
14-0	TO071	14	[e	e	e	CCONJ	_
14-1	TO071	14	okay].	okay	okay	NOUN	Intonation=falling
15-0	TO056	15	poi	poi	poi	ADV	_
15-1	TO056	15	c'	c'	ci	PRON	Truncated=Yes
15-2	TO056	15	è	è	essere	VERB	_
15-3	TO056	15	il	il	il	DET	_
15-4	TO056	15	bagno,	bagno	bagno	NOUN	Intonation=weakly_rising
16-0	TO056	16	che	che	che	PRON	_
16-1	TO056	16	è	è	essere	AUX	_
16-2	TO056	16	minuscolo,	minuscolo	minuscolo	NOUN	Intonation=weakly_rising
17-0	TO056	17	senza	senza	senza	ADP	_
17-1	TO056	17	bidet,	bidet	bidet	NOUN	Intonation=weakly_rising
18-0	TO056	18	{ride}	{ride}	_	X	_
19-0	TO071	19	{ride}	{ride}	_	X	_
20-0	TO056	20	{ride}	{ride}	_	X	_
21-0	TO056	21	e:::h	eh	eh	NOUN	_
21-1	TO056	21	senza	senza	senza	ADP	_
21-2	TO056	21	finestra,	finestra	finestra	NOUN	Intonation=weakly_rising
22-0	TO056	22	{ride}	{ride}	_	X	_
23-0	TO071	23	e:::h	eh	eh	INTJ	_
24-0	TO056	24	peggio	peggio	peggio	ADV	_
24-1	TO056	24	della	della	_	_	_
24-1a	_	_	_	di	di	ADP	_
24-1b	_	_	_	la	il	DET	_
24-2	TO056	24	caxx~	caxx~	caxx~	PROPN	Interrupted=Yes
25-0	TO056	25	peggio	peggio	peggio	ADV	_
25-1	TO056	25	della	della	_	_	_
25-1a	_	_	_	di	di	ADP	_
25-1b	_	_	_	la	il	DET	_
25-2	TO056	25	casa	casa	casa	NOUN	_
25-3	TO056	25	in	in	in	ADP	_
25-4	TO056	25	via	via	via	NOUN	_
25-5	TO056	25	dei	dei	_	_	_
25-5a	_	_	_	di	di	ADP	_
25-5b	_	_	_	i	il	DET	_
25-6	TO056	25	matti	matti	matto	NOUN	_
25-7	TO056	25	numero	numero	numero	NOUN	_
25-8	TO056	25	zero	zero	zero	NUM	_
26-0	TO056	26	e:	e	e	CCONJ	_
26-1	TO056	26	poi	poi	poi	ADV	_
26-2	TO056	26	c'	c'	ci	PRON	Truncated=Yes
26-3	TO056	26	è	è	essere	VERB	_
26-4	TO056	26	la	la	il	DET	_
26-5	TO056	26	stanza	stanza	stanza	NOUN	_
26-6	TO056	26	da	da	da	ADP	_
26-7	TO056	26	letto,	letto	letto	NOUN	Intonation=weakly_rising
26-8	TO056	26	che	che	che	PRON	_
26-9	TO056	26	è	è	essere	AUX	_
26-10	TO056	26	molto	molto	molto	ADV	_
26-11	TO056	26	grande,	grande	grande	ADJ	Intonation=weakly_rising
27-0	TO056	27	ma	ma	ma	CCONJ	_
27-1	TO056	27	con	con	con	ADP	_
27-2	TO056	27	l'	l'	il	DET	Truncated=Yes
27-3	TO056	27	armadio	armadio	armadio	NOUN	_
27-4	TO056	27	molto	molto	molto	ADV	_
27-5	TO056	27	piccolo,	piccolo	piccolo	ADJ	Intonation=weakly_rising
28-0	TO071	28	okay,	okay	okay	NOUN	Intonation=weakly_rising
29-0	TO056	29	e:	e	e	CCONJ	_
29-1	TO056	29	ben	ben	bene	ADV	_
29-2	TO056	29	due	due	due	NUM	_
29-3	TO056	29	letti,	letti	letto	NOUN	Intonation=weakly_rising
30-0	TO056	30	di	di	di	ADP	_
30-1	TO056	30	cui	cui	cui	PRON	_
30-2	TO056	30	uno	uno	uno	PRON	_
30-3	TO056	30	a	a	a	ADP	_
30-4	TO056	30	soppalco	soppalco	soppalco	NOUN	_
30-5	TO056	30	>c'	c'	ci	PRON	Truncated=Yes
30-6	TO056	30	è	è	essere	VERB	_
30-7	TO056	30	di	di	di	ADP	_
30-8	TO056	30	cui<	cui	cui	PRON	_
30-9	TO056	30	uno::	uno	uno	PRON	_
31-0	TO056	31	<diciamo::>	diciamo	dire	VERB	_
31-1	TO056	31	a	a	a	ADP	_
31-2	TO056	31	castello	castello	castello	NOUN	_
32-0	TO056	32	più	più	più	ADV	_
32-1	TO056	32	o	o	o	CCONJ	_
32-2	TO056	32	meno,	meno	meno	ADV	Intonation=weakly_rising
33-0	TO071	33	°a	a	a	ADP	Volume=low
33-1	TO071	33	castel[lo°],	castello	castello	NOUN	Intonation=weakly_rising|Volume=low
34-0	TO056	34	[asc~]	asc~	asc~	PROPN	Interrupted=Yes
34-1	TO056	34	castello	castello	castello	NOUN	_
34-2	TO056	34	a	a	a	ADP	_
34-3	TO056	34	soppalco,	soppalco	soppalco	NOUN	Intonation=weakly_rising
35-0	TO056	35	e::	e	e	CCONJ	_
35-1	TO056	35	in	in	in	ADP	_
35-2	TO056	35	camera	camera	camera	NOUN	_
35-3	TO056	35	da	da	da	ADP	_
35-4	TO056	35	letto	letto	letto	NOUN	_
35-5	TO056	35	c'	c'	ci	PRON	Truncated=Yes
35-6	TO056	35	abbiamo	abbiamo	avere	VERB	_
35-7	TO056	35	la	la	il	DET	_
35-8	TO056	35	vergine	vergine	vergine	NOUN	_
35-9	TO056	35	delle	delle	_	_	_
35-9a	_	_	_	di	di	ADP	_
35-9b	_	_	_	le	il	DET	_
35-10	TO056	35	rocce,	rocce	roccia	NOUN	Intonation=weakly_rising
35-11	TO056	35	di	di	di	ADP	_
35-12	TO056	35	leonardo,	leonardo	leonardo	NOUN	Intonation=weakly_rising
36-0	TO056	36	su::	su	su	ADP	_
36-1	TO056	36	(sn~)	sn~	sn~	PROPN	Interrupted=Yes
37-0	TO056	37	come	come	come	ADV	_
37-1	TO056	37	dire	dire	dire	VERB	_
37-2	TO056	37	stampata	stampata	stampato	NOUN	_
37-3	TO056	37	su	su	su	ADP	_
37-4	TO056	37	una	una	uno	DET	_
37-5	TO056	37	tavola	tavola	tavola	NOUN	_
37-6	TO056	37	di:	di	di	ADP	_
37-7	TO056	37	{P}	{P}	_	_	_
37-8	TO056	37	legno,	legno	legno	NOUN	Intonation=weakly_rising
38-0	TO056	38	in	in	in	ADP	_
38-1	TO056	38	entrambe	entrambe	entrambi	DET	_
38-2	TO056	38	le	le	il	DET	_
38-3	TO056	38	versioni.	versioni	versione	NOUN	Intonation=falling
39-0	TO071	39	okay.	okay	okay	NOUN	Intonation=falling
40-0	TO071	40	e::h	eh	eh	NOUN	ProsodicLink=Yes
40-1	TO071	40	mh	mh	mh	NOUN	_
41-0	TO071	41	invece	invece	invece	ADV	_
41-1	TO071	41	dimmi	dimmi	dire	VERB	_
41-2	TO071	41	qualcosa	qualcosa	qualcosa	PRON	_
41-3	TO071	41	delle	delle	_	_	_
41-3a	_	_	_	di	di	ADP	_
41-3b	_	_	_	le	il	DET	_
41-4	TO071	41	case	case	casa	NOUN	_
41-5	TO071	41	in	in	in	ADP	_
41-6	TO071	41	cui::	cui	cui	PRON	_
41-7	TO071	41	vivevi	vivevi	vivevere	VERB	_
41-8	TO071	41	prima	prima	prima	ADV	_
41-9	TO071	41	{P}	{P}	_	_	_
41-10	TO071	41	di	di	di	ADP	_
41-11	TO071	41	vivere	vivere	vivere	VERB	_
41-12	TO071	41	in	in	in	ADP	_
41-13	TO071	41	questa.	questa	questo	DET	Intonation=falling
42-0	TO071	42	pure	pure	pure	ADV	_
42-1	TO071	42	pure	pure	pure	ADV	_
42-2	TO071	42	qua	qua	qua	ADV	_
42-3	TO071	42	a	a	a	ADP	_
42-4	TO071	42	torino	torino	torino	NOUN	_
42-5	TO071	42	va	va	andare	VERB	_
42-6	TO071	42	bene,	bene	bene	ADV	Intonation=weakly_rising
42-7	TO071	42	senza:	senza	senza	ADP	_
42-8	TO071	42	andare	andare	andare	VERB	_
42-9	TO071	42	troppo	troppo	troppo	ADV	_
42-10	TO071	42	indietro.	indietro	indietro	ADV	Intonation=falling
43-0	TO056	43	{ride_}	{ride_}	_	X	_
44-0	TO056	44	allora.	allora	allora	ADV	Intonation=falling
45-0	TO056	45	la	la	il	DET	_
45-1	TO056	45	casa	casa	casa	NOUN	_
45-2	TO056	45	in	in	in	ADP	_
45-3	TO056	45	cui	cui	cui	PRON	_
45-4	TO056	45	>(vive~)<	vive~	vive~	PROPN	Interrupted=Yes
45-5	TO056	45	<vivevamo	vivevamo	vivere	AUX	_
45-6	TO056	45	prima>	prima	prima	ADV	_
45-7	TO056	45	era:	era	essere	VERB	_
45-8	TO056	45	comunque	comunque	comunque	ADV	_
45-9	TO056	45	un	un	uno	DET	_
45-10	TO056	45	buco	buco	buco	NOUN	_
45-11	TO056	45	locale,	locale	locale	ADJ	Intonation=weakly_rising
46-0	TO056	46	però	però	però	ADV	_
46-1	TO056	46	ancora	ancora	ancora	ADV	_
46-2	TO056	46	peggio	peggio	peggio	ADV	_
46-3	TO056	46	perché	perché	perché	SCONJ	_
46-4	TO056	46	non	non	non	ADV	_
46-5	TO056	46	c'	c'	ci	PRON	Truncated=Yes
46-6	TO056	46	era	era	essere	VERB	_
46-7	TO056	46	la:	la	il	DET	_
46-8	TO056	46	mh	mh	mh	ADJ	_
46-9	TO056	46	{P}	{P}	_	_	_
46-10	TO056	46	porta	porta	porta	NOUN	_
46-11	TO056	46	{P}	{P}	_	_	_
46-12	TO056	46	che	che	che	PRON	_
46-13	TO056	46	divideva	divideva	dividere	VERB	_
46-14	TO056	46	il	il	il	DET	_
46-15	TO056	46	soggiorno	soggiorno	soggiorno	NOUN	_
47-0	TO056	47	barra	barra	barra	NOUN	_
47-1	TO056	47	cucina,	cucina	cucina	ADJ	Intonation=weakly_rising
48-0	TO056	48	dalla	dalla	_	_	_
48-0a	_	_	_	da	da	ADP	_
48-0b	_	_	_	la	il	DET	_
48-1	TO056	48	camera	camera	camera	NOUN	_
48-2	TO056	48	da	da	da	ADP	_
48-3	TO056	48	letto,	letto	letto	NOUN	Intonation=weakly_rising
49-0	TO056	49	però	però	però	ADV	_
49-1	TO056	49	da	da	da	ADP	_
49-2	TO056	49	un	un	uno	DET	_
49-3	TO056	49	certo	certo	certo	ADJ	_
49-4	TO056	49	punto	punto	punto	NOUN	_
49-5	TO056	49	di	di	di	ADP	_
49-6	TO056	49	vista	vista	vista	NOUN	_
49-7	TO056	49	era	era	essere	AUX	_
49-8	TO056	49	più	più	più	ADV	_
49-9	TO056	49	comoda	comoda	comodo	ADJ	_
49-10	TO056	49	perché	perché	perché	SCONJ	_
49-11	TO056	49	c'	c'	ci	PRON	Truncated=Yes
49-12	TO056	49	era	era	essere	VERB	_
49-13	TO056	49	un'	un'	uno	DET	Truncated=Yes
49-14	TO056	49	area	area	area	NOUN	_
49-15	TO056	49	prettamente	prettamente	prettamente	ADV	_
49-16	TO056	49	cucina	cucina	cucinare	VERB	_
49-17	TO056	49	un'	un'	uno	DET	Truncated=Yes
49-18	TO056	49	area	area	area	NOUN	_
49-19	TO056	49	prettamente	prettamente	prettamente	ADV	_
50-0	TO056	50	e::h	eh	eh	INTJ	ProsodicLink=Yes
50-1	TO056	50	m:h	mh	mh	INTJ	_
50-2	TO056	50	soggiorno	soggiorno	soggiorno	NOUN	_
50-3	TO056	50	(e)	e	e	CCONJ	_
50-4	TO056	50	quindi:	quindi	quindi	ADV	_
51-0	TO056	51	paradossalmente	paradossalmente	paradossalmente	ADV	_
51-1	TO056	51	si	si	si	PRON	_
51-2	TO056	51	riusciva	riusciva	riuscire	VERB	_
51-3	TO056	51	a	a	a	ADP	_
51-4	TO056	51	tenere	tenere	tenere	VERB	_
51-5	TO056	51	tutto	tutto	tutto	PRON	_
51-6	TO056	51	più	più	più	ADV	_
51-7	TO056	51	ordinato,	ordinato	ordinare	VERB	Intonation=weakly_rising
52-0	TO056	52	c'	c'	ci	PRON	Truncated=Yes
52-1	TO056	52	era	era	essere	VERB	_
52-2	TO056	52	un	un	uno	DET	_
52-3	TO056	52	balcone,	balcone	balcone	NOUN	Intonation=weakly_rising
53-0	TO056	53	che	che	che	SCONJ	_
53-1	TO056	53	mi	mi	mi	PRON	_
53-2	TO056	53	piaceva	piaceva	piacere	VERB	_
53-3	TO056	53	molto	molto	molto	ADV	_
53-4	TO056	53	perché	perché	perché	SCONJ	_
53-5	TO056	53	la	la	il	DET	_
53-6	TO056	53	casa	casa	casa	NOUN	_
53-7	TO056	53	era	era	essere	AUX	_
54-0	TO056	54	>°come	come	come	ADV	Volume=low
54-1	TO056	54	dire°<	dire	dire	VERB	Volume=low
55-0	TO056	55	più	più	più	ADV	_
55-1	TO056	55	fresca,	fresca	fresco	ADJ	Intonation=weakly_rising
55-2	TO056	55	entrava	entrava	entrare	VERB	_
55-3	TO056	55	più	più	più	ADV	_
55-4	TO056	55	lu[ce::	luce	luce	NOUN	ProsodicLink=Yes
55-5	TO056	55	mh],	mh	mh	INTJ	Intonation=weakly_rising
55-6	TO056	55	>°eccetera°	eccetera	eccetera	ADV	Volume=low
55-7	TO056	55	eccetera	eccetera	eccetera	ADV	_
55-8	TO056	55	eccetera<,	eccetera	eccetera	ADV	Intonation=weakly_rising
56-0	TO071	56	[mhmh	mhmh	mhmh	NOUN	_
56-1	TO071	56	mh]	mh	mh	NOUN	_
57-0	TO056	57	e	e	e	CCONJ	_
57-1	TO056	57	soprattutto	soprattutto	soprattutto	ADV	_
57-2	TO056	57	c'	c'	ci	PRON	Truncated=Yes
57-3	TO056	57	era	era	essere	VERB	_
57-4	TO056	57	la	la	il	DET	_
57-5	TO056	57	vasca	vasca	vasca	NOUN	_
57-6	TO056	57	da	da	da	ADP	_
57-7	TO056	57	bagno	bagno	bagno	NOUN	_
57-8	TO056	57	oltre	oltre	oltre	ADV	_
57-9	TO056	57	ad	ad	a	ADP	_
57-10	TO056	57	esserci	esserci	_	_	_
57-10a	_	_	_	esser	essere	VERB	_
57-10b	_	_	_	ci	ci	PRON	_
57-11	TO056	57	il	il	il	DET	_
57-12	TO056	57	BIDET	bidet	bidet	NOUN	Volume=high
58-0	TO056	58	c'	c'	ci	PRON	Truncated=Yes
58-1	TO056	58	era	era	essere	VERB	_
58-2	TO056	58	una	una	uno	DET	_
58-3	TO056	58	{P}	{P}	_	_	_
58-4	TO056	58	mini	mini	mini	ADJ	_
58-5	TO056	58	vasca	vasca	vasca	NOUN	_
58-6	TO056	58	da	da	da	ADP	_
58-7	TO056	58	bagno	bagno	bagno	NOUN	_
58-8	TO056	58	in	in	in	ADP	_
58-9	TO056	58	cui	cui	cui	PRON	_
58-10	TO056	58	non	non	non	ADV	_
58-11	TO056	58	si	si	si	PRON	_
58-12	TO056	58	potevano	potevano	potere	AUX	_
58-13	TO056	58	allungare	allungare	allungare	VERB	_
58-14	TO056	58	le	le	il	DET	_
58-15	TO056	58	gambe	gambe	gamba	NOUN	_
58-16	TO056	58	pe[rò:::]	però	però	ADV	_
59-0	TO071	59	[perché	perché	perché	SCONJ	_
59-1	TO071	59	in	in	in	ADP	_
59-2	TO071	59	questa	questa	questo	DET	_
59-3	TO071	59	casa]	casa	casa	NOUN	_
59-4	TO071	59	non	non	non	ADV	_
59-5	TO071	59	c'	c'	ci	PRON	Truncated=Yes
59-6	TO071	59	è	è	essere	VERB	_
59-7	TO071	59	in	in	in	ADP	_
59-8	TO071	59	questa	questa	questo	PRON	_
59-9	TO071	59	in	in	in	ADP	_
59-10	TO071	59	cui	cui	cui	PRON	_
59-11	TO071	59	vivi	vivi	vivare	VERB	_
59-12	TO071	59	a[desso	adesso	adesso	ADV	_
59-13	TO071	59	xx]	x	x	SYM	_
60-0	TO056	60	[no	no	no	ADV	_
60-1	TO056	60	qua	qua	quo	PRON	_
60-2	TO056	60	c'	c'	ci	PRON	Truncated=Yes
60-3	TO056	60	è	è	essere	VERB	_
60-4	TO056	60	il]	il	il	DET	_
60-5	TO056	60	piatto	piatto	piatto	NOUN	_
60-6	TO056	60	doccia,	doccia	docciare	VERB	Intonation=weakly_rising
61-0	TO071	61	eh	eh	eh	INTJ	_
62-0	TO056	62	eh	eh	eh	INTJ	_
62-1	TO056	62	{P}	{P}	_	_	_
62-2	TO056	62	c~	c~	c~	PROPN	Interrupted=Yes
62-3	TO056	62	che	che	che	PRON	_
62-4	TO056	62	è	è	essere	AUX	_
62-5	TO056	62	piccolo,	piccolo	piccolo	ADJ	Intonation=weakly_rising
63-0	TO056	63	e:h	eh	eh	INTJ	_
63-1	TO056	63	quindi	quindi	quindi	ADV	_
63-2	TO056	63	niente	niente	niente	PRON	_
63-3	TO056	63	bagnetto.	bagnetto	bagnetto	ADJ	Intonation=falling
64-0	TO056	64	invece	invece	invece	ADV	_
64-1	TO056	64	lì	lì	lì	ADV	_
64-2	TO056	64	si	si	si	PRON	_
64-3	TO056	64	poteva	poteva	potere	AUX	_
64-4	TO056	64	fare	fare	fare	VERB	_
64-5	TO056	64	il	il	il	DET	_
64-6	TO056	64	bagnetto	bagnetto	bagnetto	NOUN	_
64-7	TO056	64	con	con	con	ADP	_
64-8	TO056	64	le	le	il	DET	_
64-9	TO056	64	paperelle	paperelle	paperella	NOUN	_
64-10	TO056	64	comprate	comprate	comprare	VERB	_
64-11	TO056	64	da	da	da	ADP	_
64-12	TO056	64	tiger	tiger	tigere	VERB	_
64-13	TO056	64	a	a	a	ADP	_
64-14	TO056	64	un	un	uno	DET	_
64-15	TO056	64	euro	euro	euro	NOUN	_
64-16	TO056	64	e	e	e	CCONJ	_
64-17	TO056	64	novantanove,	novantanove	novantanova	NOUN	Intonation=weakly_rising
65-0	TO071	65	mhmh,	mhmh	mhmh	NOUN	Intonation=weakly_rising
66-0	TO056	66	e:::h	eh	eh	INTJ	_
66-1	TO056	66	{P}	{P}	_	_	_
66-2	TO056	66	poi	poi	poi	ADV	_
66-3	TO056	66	soprattutto	soprattutto	soprattutto	ADV	_
66-4	TO056	66	c'	c'	ci	PRON	Truncated=Yes
66-5	TO056	66	era	era	essere	VERB	_
66-6	TO056	66	il	il	il	DET	_
66-7	TO056	66	bidet	bidet	bidet	NOUN	_
67-0	TO071	67	[e:h]	eh	eh	INTJ	_
68-0	TO056	68	[xxx]	x	decimo	ADJ	_
69-0	TO056	69	c'	c'	ci	PRON	Truncated=Yes
69-1	TO056	69	era	era	essere	VERB	_
69-2	TO056	69	pure	pure	pure	ADV	_
69-3	TO056	69	la	la	il	DET	_
69-4	TO056	69	finestra	finestra	finestra	NOUN	_
69-5	TO056	69	ecco	ecco	ecco	ADV	_
69-6	TO056	69	sì.	sì	sì	ADV	Intonation=falling
70-0	TO056	70	quel	quel	quello	DET	_
70-1	TO056	70	bagno	bagno	bagno	NOUN	_
70-2	TO056	70	era	era	essere	AUX	_
70-3	TO056	70	perfetto,	perfetto	perfetto	ADJ	Intonation=weakly_rising
71-0	TO056	71	e:::	e	e	CCONJ	_
71-1	TO056	71	poi	poi	poi	ADV	_
71-2	TO056	71	c'	c'	ci	PRON	Truncated=Yes
71-3	TO056	71	era:	era	essere	VERB	_
71-4	TO056	71	un:	un	uno	DET	_
71-5	TO056	71	piccolo	piccolo	piccolo	ADJ	_
71-6	TO056	71	stan~	stan~	stan~	PROPN	Interrupted=Yes
71-7	TO056	71	m:h	mh	mh	NOUN	_
71-8	TO056	71	>°come	come	come	ADP	Volume=low
71-9	TO056	71	dire°<	dire	dire	VERB	Volume=low
72-0	TO056	72	m:::h	mh	mh	INTJ	ProsodicLink=Yes
72-1	TO056	72	una	una	uno	DET	_
72-2	TO056	72	piccola	piccola	piccolo	ADJ	_
72-3	TO056	72	libreria:	libreria	libreria	NOUN	_
72-4	TO056	72	{P}	{P}	_	_	_
72-5	TO056	72	a	a	a	ADP	_
72-6	TO056	72	muro,	muro	muro	NOUN	Intonation=weakly_rising
73-0	TO056	73	però	però	però	ADV	_
73-1	TO056	73	molto	molto	molto	ADV	_
73-2	TO056	73	ampia	ampia	ampio	ADJ	_
73-3	TO056	73	comoda	comoda	comodare	VERB	_
73-4	TO056	73	per	per	per	ADP	_
73-5	TO056	73	tenere:	tenere	tenere	VERB	_
73-6	TO056	73	insomma	insomma	insomma	ADV	_
73-7	TO056	73	i	i	il	DET	_
73-8	TO056	73	libri	libri	libro	NOUN	_
73-9	TO056	73	sugli	sugli	_	_	_
73-9a	_	_	_	su	su	ADP	_
73-9b	_	_	_	gli	il	DET	_
73-10	TO056	73	scaffali	scaffali	scaffale	NOUN	_
74-0	TO056	74	e	e	e	CCONJ	_
74-1	TO056	74	nella	nella	_	_	_
74-1a	_	_	_	in	in	ADP	_
74-1b	_	_	_	la	il	DET	_
74-2	TO056	74	parte	parte	parte	NOUN	_
74-3	TO056	74	di	di	di	ADP	_
74-4	TO056	74	sotto	sotto	sotto	ADV	_
74-5	TO056	74	detersivi	detersivi	detersivo	ADJ	_
74-6	TO056	74	scopa	scopa	scopare	VERB	_
74-7	TO056	74	straccio	straccio	straccio	NOUN	_
74-8	TO056	74	eccetera	eccetera	eccetera	ADV	_
74-9	TO056	74	eccetera	eccetera	eccetera	ADV	_
74-10	TO056	74	eccetera	eccetera	eccetera	ADV	_
75-0	TO056	75	e:::h	eh	eh	NOUN	ProsodicLink=Yes
75-1	TO056	75	m::h	mh	mh	NOUN	_
76-0	TO056	76	e	e	e	CCONJ	_
76-1	TO056	76	la	la	il	DET	_
76-2	TO056	76	cosa	cosa	cosa	NOUN	_
76-3	TO056	76	che	che	che	PRON	_
76-4	TO056	76	mi	mi	mi	PRON	_
76-5	TO056	76	piaceva	piaceva	piacere	VERB	_
76-6	TO056	76	era	era	essere	AUX	_
76-7	TO056	76	c~	c~	c~	PROPN	Interrupted=Yes
77-0	TO056	77	che	che	che	SCONJ	_
77-1	TO056	77	praticamente	praticamente	praticamente	ADV	_
77-2	TO056	77	essendo	essendo	essere	AUX	_
77-3	TO056	77	sottotetto	sottotetto	sottoteggere	VERB	_
78-0	TO056	78	in	in	in	ADP	_
78-1	TO056	78	camera	camera	camera	NOUN	_
78-2	TO056	78	da	da	da	ADP	_
78-3	TO056	78	letto,	letto	letto	NOUN	Intonation=weakly_rising
78-4	TO056	78	il	il	il	DET	_
78-5	TO056	78	tetto	tetto	tetto	NOUN	_
78-6	TO056	78	appunto	appunto	appunto	ADV	_
