token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
15-10	BO114	15	anni.	anni	anno	NOUN	Intonation=falling
16-0	BO114	16	poi	poi	poi	ADV	_
16-1	BO114	16	vivere	vivere	vivere	VERB	_
16-2	BO114	16	lì,	lì	lì	ADV	Intonation=weakly_rising
16-3	BO114	16	diventa	diventa	diventare	VERB	_
16-4	BO114	16	un	un	uno	DET	_
16-5	BO114	16	po',	po'	poco	ADV	Intonation=weakly_rising
16-6	BO114	16	{P}	{P}	_	_	_
16-7	BO114	16	poco	poco	poco	ADV	_
16-8	BO114	16	stimolante.	stimolante	stimolare	ADJ	Intonation=falling
16-9	BO114	16	{ride}	{ride}	_	_	_
17-0	BO115	17	perché	perché	perché	SCONJ	_
17-1	BO115	17	dodici	dodici	dodici	NUM	_
17-2	BO115	17	tredic'	tredic'	tredic'	NUM	Truncated=Yes
17-3	BO115	17	anni?	anni	anno	NOUN	Intonation=rising
18-0	BO115	18	cosa	cosa	cosa	PRON	_
18-1	BO115	18	facevi	facevi	facevere	VERB	_
18-2	BO115	18	quando	quando	quando	SCONJ	_
18-3	BO115	18	avevi	avevi	avevere	VERB	_
18-4	BO115	18	tred~	tred~	tred~	PROPN	Interrupted=Yes
18-5	BO115	18	dodici	dodici	dodire	VERB	_
18-6	BO115	18	tredic'	tredic'	tredic'	NUM	Truncated=Yes
18-7	BO115	18	anni,	anni	anno	NOUN	Intonation=weakly_rising
18-8	BO115	18	per	per	per	ADP	_
18-9	BO115	18	le	le	il	DET	_
18-10	BO115	18	strade	strade	strada	NOUN	_
18-11	BO115	18	di	di	di	ADP	_
18-12	BO115	18	{nomepaese}	{nomepaese}	_	_	_
18-13	BO115	18	?	?	_	_	_
19-0	BO114	19	facevo	facevo	facevere	VERB	_
19-1	BO114	19	brutto.	brutto	brutto	ADJ	Intonation=falling
19-2	BO114	19	{ride}	{ride}	_	_	_
20-0	BO114	20	no	no	no	ADV	_
20-1	BO114	20	scherzo	scherzo	scherzare	VERB	_
20-2	BO114	20	però,	però	però	ADV	Intonation=weakly_rising
20-3	BO114	20	secondo	secondo	secondo	ADP	_
20-4	BO114	20	me	me	me	PRON	_
20-5	BO114	20	quella	quella	quello	PRON	_
20-6	BO114	20	è	è	essere	AUX	_
20-7	BO114	20	un	un	uno	DET	_
20-8	BO114	20	po'	po'	poco	ADV	_
20-9	BO114	20	l'	l'	il	DET	Truncated=Yes
20-10	BO114	20	età	età	età	NOUN	_
20-11	BO114	20	in	in	in	ADP	_
20-12	BO114	20	cui	cui	cui	PRON	_
20-13	BO114	20	ti	ti	ti	PRON	_
20-14	BO114	20	rendi	rendi	rendere	VERB	_
20-15	BO114	20	conto,	conto	conto	NOUN	Intonation=weakly_rising
21-0	BO114	21	mh	mh	mh	NOUN	_
21-1	BO114	21	{P}	{P}	_	_	_
21-2	BO114	21	di	di	di	ADP	_
21-3	BO114	21	cosa	cosa	cosa	PRON	_
21-4	BO114	21	vuoi	vuoi	volere	AUX	_
21-5	BO114	21	fare,	fare	fare	VERB	Intonation=weakly_rising
21-6	BO114	21	{P}	{P}	_	_	_
21-7	BO114	21	davvero.	davvero	davvero	ADV	Intonation=falling
22-0	BO114	22	nel	nel	_	_	_
22-0a	_	_	_	in	in	ADP	_
22-0b	_	_	_	il	il	DET	_
22-1	BO114	22	senso:	senso	senso	NOUN	_
22-2	BO114	22	mh	mh	mh	ADJ	_
23-0	BO114	23	come	come	come	ADV	_
23-1	BO114	23	spiegare,	spiegare	spiegare	VERB	Intonation=weakly_rising
23-2	BO114	23	{P}	{P}	_	_	_
23-3	BO114	23	[a~	a~	a~	PROPN	Interrupted=Yes
23-4	BO114	23	abba]ndoni	abbandoni	abbandonare	VERB	_
23-5	BO114	23	un	un	uno	DET	_
23-6	BO114	23	po'	po'	poco	ADV	_
23-7	BO114	23	l'	l'	il	DET	Truncated=Yes
23-8	BO114	23	infanzia~	infanzia~	infanzia~	PROPN	Interrupted=Yes
24-0	BO115	24	[(di	di	di	ADP	_
24-1	BO115	24	come	come	come	ADV	_
24-2	BO115	24	pas~)]	pas~	pas~	PROPN	Interrupted=Yes
25-0	BO114	25	cioè:	cioè	cioè	ADV	_
25-1	BO114	25	{P}	{P}	_	_	_
25-2	BO114	25	prima	prima	prima	ADV	_
25-3	BO114	25	magari	magari	magari	ADV	_
25-4	BO114	25	ti	ti	ti	PRON	_
25-5	BO114	25	basta	basta	bastare	VERB	_
25-6	BO114	25	quello	quello	quello	PRON	_
25-7	BO114	25	che	che	che	PRON	_
25-8	BO114	25	c'	c'	ci	PRON	Truncated=Yes
25-9	BO114	25	è	è	essere	VERB	_
25-10	BO114	25	perché,	perché	perché	SCONJ	Intonation=weakly_rising
26-0	BO114	26	comunque	comunque	comunque	ADV	_
26-1	BO114	26	è	è	essere	AUX	_
26-2	BO114	26	un	un	uno	DET	_
26-3	BO114	26	ambiente	ambiente	ambiente	NOUN	_
26-4	BO114	26	molto	molto	molto	ADV	_
26-5	BO114	26	sicuro,	sicuro	sicuro	ADJ	Intonation=weakly_rising
26-6	BO114	26	puoi	puoi	polere	AUX	_
26-7	BO114	26	essere	essere	essere	AUX	_
26-8	BO114	26	indipendente	indipendente	indipendente	ADJ	_
26-9	BO114	26	già	già	già	ADV	_
26-10	BO114	26	da	da	da	ADP	_
26-11	BO114	26	piccolo	piccolo	piccolo	ADJ	_
26-12	BO114	26	perché	perché	perché	SCONJ	_
26-13	BO114	26	non	non	non	ADV	_
26-14	BO114	26	c'	c'	ci	PRON	Truncated=Yes
26-15	BO114	26	è	è	essere	VERB	_
26-16	BO114	26	bisogno	bisogno	bisogno	NOUN	_
26-17	BO114	26	di	di	di	ADP	_
26-18	BO114	26	avere	avere	avere	VERB	_
26-19	BO114	26	un	un	uno	DET	_
26-20	BO114	26	grande	grande	grande	ADJ	_
26-21	BO114	26	controllo	controllo	controllo	NOUN	_
27-0	BO114	27	poi	poi	poi	ADV	_
27-1	BO114	27	c'	c'	ci	PRON	Truncated=Yes
27-2	BO114	27	è	è	essere	VERB	_
27-3	BO114	27	molta	molta	molto	DET	_
27-4	BO114	27	natura,	natura	natura	NOUN	Intonation=weakly_rising
27-5	BO114	27	quindi	quindi	quindi	ADV	_
27-6	BO114	27	ti	ti	ti	PRON	_
27-7	BO114	27	diverti	diverti	_	_	_
27-7a	_	_	_	diver	divere	VERB	_
27-7b	_	_	_	ti	ti	PRON	_
27-8	BO114	27	come	come	come	ADP	_
27-9	BO114	27	un	un	uno	DET	_
27-10	BO114	27	matto.	matto	matto	NOUN	Intonation=falling
28-0	BO114	28	poi	poi	poi	ADV	_
28-1	BO114	28	secondo	secondo	secondo	ADP	_
28-2	BO114	28	me	me	me	PRON	_
28-3	BO114	28	attorno	attorno	attorno	ADV	_
28-4	BO114	28	a	a	a	ADP	_
28-5	BO114	28	dodici	dodici	dodici	NUM	_
28-6	BO114	28	tredic'	tredic'	tredic'	NUM	Truncated=Yes
28-7	BO114	28	anni,	anni	anno	NOUN	Intonation=weakly_rising
29-0	BO114	29	almeno	almeno	almeno	ADV	_
29-1	BO114	29	per	per	per	ADP	_
29-2	BO114	29	me	me	me	PRON	_
29-3	BO114	29	è	è	essere	AUX	_
29-4	BO114	29	stata	stata	essere	AUX	_
29-5	BO114	29	quella	quella	quello	PRON	_
29-6	BO114	29	più	più	più	ADV	_
29-7	BO114	29	o	o	o	CCONJ	_
29-8	BO114	29	meno	meno	meno	ADV	_
29-9	BO114	29	l'	l'	il	DET	Truncated=Yes
29-10	BO114	29	età,	età	età	NOUN	Intonation=weakly_rising
30-0	BO114	30	mh	mh	mh	ADV	_
30-1	BO114	30	ho	ho	avere	AUX	_
30-2	BO114	30	cominciato	cominciato	cominciare	VERB	_
30-3	BO114	30	ad	ad	a	ADP	_
30-4	BO114	30	annoiarmi	annoiarmi	annoiarmio	NOUN	_
30-5	BO114	30	un	un	uno	DET	_
30-6	BO114	30	sacco,	sacco	sacco	NOUN	Intonation=weakly_rising
30-7	BO114	30	perché	perché	perché	SCONJ	_
30-8	BO114	30	non	non	non	ADV	_
30-9	BO114	30	c'	c'	ci	PRON	Truncated=Yes
30-10	BO114	30	era	era	essere	VERB	_
30-11	BO114	30	niente	niente	niente	PRON	_
30-12	BO114	30	di	di	di	ADP	_
30-13	BO114	30	quello	quello	quello	PRON	_
30-14	BO114	30	che	che	che	PRON	_
30-15	BO114	30	volevo	volevo	volere	AUX	_
30-16	BO114	30	effettivamente	effettivamente	effettivo	ADV	_
30-17	BO114	30	fare.	fare	fare	VERB	Intonation=falling
31-0	BO115	31	mhmh	mhmh	mhmh	NOUN	_
32-0	BO114	32	però	però	però	ADV	_
32-1	BO114	32	questo	questo	questo	PRON	_
32-2	BO114	32	è	è	essere	AUX	_
32-3	BO114	32	stato	stato	essere	AUX	_
32-4	BO114	32	anche	anche	anche	ADV	_
32-5	BO114	32	un	un	uno	DET	_
32-6	BO114	32	buono	buono	buono	ADJ	_
32-7	BO114	32	stimolo	stimolo	stimolo	NOUN	_
32-8	BO114	32	per	per	per	ADP	_
32-9	BO114	32	partire.	partire	partire	VERB	Intonation=falling
33-0	BO114	33	e:	e	e	CCONJ	_
33-1	BO114	33	andare	andare	andare	VERB	_
33-2	BO114	33	a	a	a	ADP	_
33-3	BO114	33	vedere	vedere	vedere	VERB	_
33-4	BO114	33	il	il	il	DET	_
33-5	BO114	33	MONDO	mondo	mondo	NOUN	Volume=high
33-6	BO114	33	{ride}	{ride}	_	_	_
34-0	BO115	34	{ride}	{ride}	_	X	_
35-0	BO115	35	e::hm	ehm	ehm	NOUN	_
36-0	BO115	36	i	i	il	DET	_
36-1	BO115	36	primi	primi	primo	ADJ	_
36-2	BO115	36	anni	anni	anno	NOUN	_
36-3	BO115	36	a	a	a	ADP	_
36-4	BO115	36	bologna,	bologna	bologna	NOUN	Intonation=weakly_rising
36-5	BO115	36	invece?	invece	invece	ADV	Intonation=rising
37-0	BO114	37	allora,	allora	allora	ADV	Intonation=weakly_rising
37-1	BO114	37	sono	sono	essere	AUX	_
37-2	BO114	37	arrivata	arrivata	arrivare	VERB	_
37-3	BO114	37	{P}	{P}	_	_	_
37-4	BO114	37	a	a	a	ADP	_
37-5	BO114	37	bologna,	bologna	bologna	NOUN	Intonation=weakly_rising
38-0	BO114	38	dopo	dopo	dopo	ADP	_
38-1	BO114	38	un	un	uno	DET	_
38-2	BO114	38	anno	anno	anno	NOUN	_
38-3	BO114	38	in	in	in	ADP	_
38-4	BO114	38	danimarca,	danimarca	danimarca	NOUN	Intonation=weakly_rising
39-0	BO114	39	e::	e	e	CCONJ	_
40-0	BO115	40	perché	perché	perché	SCONJ	_
40-1	BO115	40	dopo	dopo	dopo	ADP	_
40-2	BO115	40	un	un	uno	DET	_
40-3	BO115	40	anno	anno	anno	NOUN	_
40-4	BO115	40	in	in	in	ADP	_
40-5	BO115	40	dani[marca]	danimarca	danimarca	NOUN	_
41-0	BO114	41	[perché]::	perché	perché	SCONJ	_
41-1	BO114	41	quando	quando	quando	SCONJ	_
41-2	BO114	41	ho	ho	avere	AUX	_
41-3	BO114	41	fatto	fatto	fare	VERB	_
41-4	BO114	41	la	la	il	DET	_
41-5	BO114	41	maturità,	maturità	maturità	NOUN	Intonation=weakly_rising
42-0	BO114	42	poi	poi	poi	ADV	_
42-1	BO114	42	sono	sono	essere	AUX	_
42-2	BO114	42	andata	andata	andare	VERB	_
42-3	BO114	42	un	un	uno	DET	_
42-4	BO114	42	anno	anno	anno	NOUN	_
42-5	BO114	42	in	in	in	ADP	_
42-6	BO114	42	danimarca	danimarca	danimarca	NOUN	_
42-7	BO114	42	e	e	e	CCONJ	_
42-8	BO114	42	ho	ho	avere	AUX	_
42-9	BO114	42	lavorato	lavorato	lavorare	VERB	_
42-10	BO114	42	come	come	come	ADP	_
42-11	BO114	42	ragazza	ragazza	ragazzo	NOUN	_
42-12	BO114	42	alla	alla	_	_	_
42-12a	_	_	_	a	a	ADP	_
42-12b	_	_	_	la	il	DET	_
42-13	BO114	42	pari.	pari	pari	ADJ	Intonation=falling
43-0	BO115	43	ah	ah	ah	INTJ	_
43-1	BO115	43	è	è	essere	AUX	_
43-2	BO115	43	vero.	vero	vero	ADJ	Intonation=falling
44-0	BO114	44	e	e	e	CCONJ	_
44-1	BO114	44	poi	poi	poi	ADV	_
44-2	BO114	44	ho	ho	avere	AUX	_
44-3	BO114	44	iniziato	iniziato	iniziare	VERB	_
44-4	BO114	44	l'	l'	il	DET	Truncated=Yes
44-5	BO114	44	università	università	università	NOUN	_
44-6	BO114	44	qui	qui	qui	ADV	_
44-7	BO114	44	a	a	a	ADP	_
44-8	BO114	44	bologna.	bologna	bologna	NOUN	Intonation=falling
45-0	BO114	45	e::hm	ehm	ehm	NOUN	_
46-0	BO114	46	e::	e	e	CCONJ	_
46-1	BO114	46	è	è	essere	AUX	_
46-2	BO114	46	un	un	uno	DET	_
46-3	BO114	46	ambiente	ambiente	ambiente	NOUN	_
46-4	BO114	46	molto	molto	molto	ADV	_
46-5	BO114	46	diverso.	diverso	diverso	ADJ	Intonation=falling
46-6	BO114	46	quindi:,	quindi	quindi	ADV	Intonation=weakly_rising
47-0	BO114	47	era:	era	essere	AUX	_
47-1	BO114	47	anche	anche	anche	ADV	_
47-2	BO114	47	{P}	{P}	_	_	_
47-3	BO114	47	interessante	interessante	interessante	ADJ	_
47-4	BO114	47	vedere	vedere	vedere	VERB	_
47-5	BO114	47	co~	co~	co~	PROPN	Interrupted=Yes
47-6	BO114	47	{P}	{P}	_	_	_
47-7	BO114	47	perché	perché	perché	SCONJ	_
47-8	BO114	47	comunque	comunque	comunque	ADV	_
47-9	BO114	47	anche	anche	anche	ADV	_
47-10	BO114	47	in	in	in	ADP	_
47-11	BO114	47	danimarca,	danimarca	danimarca	ADV	Intonation=weakly_rising
47-12	BO114	47	frequentavo	frequentavo	frequentare	VERB	_
47-13	BO114	47	molto	molto	molto	ADV	_
47-14	BO114	47	gli	gli	il	DET	_
47-15	BO114	47	universitari.	universitari	universitario	ADJ	Intonation=falling
48-0	BO115	48	mhmh	mhmh	mhmh	NOUN	_
49-0	BO114	49	però:	però	però	ADV	_
49-1	BO114	49	è	è	essere	AUX	_
49-2	BO114	49	proprio	proprio	proprio	ADV	_
49-3	BO114	49	un'	un'	uno	DET	Truncated=Yes
49-4	BO114	49	altra	altra	altro	ADJ	_
49-5	BO114	49	cosa.	cosa	cosa	NOUN	Intonation=falling
49-6	BO114	49	qui:,	qui	qui	ADV	Intonation=weakly_rising
49-7	BO114	49	c'	c'	ci	PRON	Truncated=Yes
49-8	BO114	49	è	è	essere	VERB	_
49-9	BO114	49	un	un	uno	DET	_
49-10	BO114	49	sacco	sacco	sacco	NOUN	_
49-11	BO114	49	vita	vita	vita	NOUN	_
49-12	BO114	49	di	di	di	ADP	_
49-13	BO114	49	comunità	comunità	comunità	NOUN	_
49-14	BO114	49	vita	vita	vita	NOUN	_
49-15	BO114	49	di	di	di	ADP	_
49-16	BO114	49	piazza,	piazza	piazza	NOUN	Intonation=weakly_rising
49-17	BO114	49	ci	ci	ci	PRON	_
49-18	BO114	49	son	son	essere	AUX	_
49-19	BO114	49	tante	tante	tanto	DET	_
49-20	BO114	49	cose	cose	cosa	NOUN	_
49-21	BO114	49	da	da	da	ADP	_
49-22	BO114	49	fare:,	fare	fare	VERB	Intonation=weakly_rising
50-0	BO114	50	il	il	il	DET	_
50-1	BO114	50	bel	bel	bello	ADJ	_
50-2	BO114	50	tempo	tempo	tempo	NOUN	_
50-3	BO114	50	aiuta	aiuta	aiutare	VERB	_
50-4	BO114	50	un	un	uno	DET	_
50-5	BO114	50	sacco,	sacco	sacco	NOUN	Intonation=weakly_rising
51-0	BO114	51	e::	e	e	CCONJ	_
51-1	BO114	51	{P}	{P}	_	_	_
51-2	BO114	51	e	e	e	CCONJ	_
51-3	BO114	51	poi	poi	poi	ADV	_
51-4	BO114	51	era	era	essere	AUX	_
51-5	BO114	51	una	una	uno	DET	_
51-6	BO114	51	città	città	città	NOUN	_
51-7	BO114	51	tutta	tutta	tutto	ADJ	_
51-8	BO114	51	da	da	da	ADP	_
51-9	BO114	51	scoprire.	scoprire	scoprire	VERB	Intonation=falling
51-10	BO114	51	io	io	io	PRON	_
51-11	BO114	51	la	la	il	DET	_
51-12	BO114	51	prima	prima	primo	ADJ	_
51-13	BO114	51	volta	volta	volta	NOUN	_
51-14	BO114	51	che	che	che	SCONJ	_
51-15	BO114	51	son	son	essere	AUX	_
51-16	BO114	51	venuta	venuta	venire	VERB	_
51-17	BO114	51	a	a	a	ADP	_
51-18	BO114	51	bologna	bologna	bologna	NOUN	_
51-19	BO114	51	è	è	essere	AUX	_
51-20	BO114	51	stato	stato	essere	AUX	_
51-21	BO114	51	per	per	per	ADP	_
51-22	BO114	51	per	per	per	ADP	_
51-23	BO114	51	cercare	cercare	cercare	VERB	_
51-24	BO114	51	casa.	casa	casa	NOUN	Intonation=falling
52-0	BO114	52	e	e	e	CCONJ	_
52-1	BO114	52	non	non	non	ADV	_
52-2	BO114	52	conoscevo	conoscevo	conoscere	VERB	_
52-3	BO114	52	affatto	affatto	affatto	ADV	_
52-4	BO114	52	bologna	bologna	bologna	NOUN	_
52-5	BO114	52	non	non	non	ADV	_
52-6	BO114	52	sapevo	sapevo	sapere	VERB	_
52-7	BO114	52	come	come	come	SCONJ	_
52-8	BO114	52	fosse	fosse	essere	AUX	_
52-9	BO114	52	strutturata.	strutturata	strutturare	VERB	Intonation=falling
53-0	BO115	53	mhmh	mhmh	mhmh	NOUN	_
54-0	BO114	54	a	a	a	ADP	_
54-1	BO114	54	un	un	uno	DET	_
54-2	BO114	54	certo	certo	certo	ADJ	_
54-3	BO114	54	punto,	punto	punto	NOUN	Intonation=weakly_rising
54-4	BO114	54	dovevo	dovevo	doverove	AUX	_
54-5	BO114	54	raggiungere	raggiungere	raggiungere	VERB	_
54-6	BO114	54	un	un	uno	DET	_
54-7	BO114	54	altro	altro	altro	ADJ	_
54-8	BO114	54	appuntamento	appuntamento	appuntamento	NOUN	_
54-9	BO114	54	per	per	per	ADP	_
54-10	BO114	54	vedere	vedere	vedere	VERB	_
54-11	BO114	54	un	un	uno	DET	_
54-12	BO114	54	una:	una	una	PRON	_
54-13	BO114	54	{P}	{P}	_	_	_
54-14	BO114	54	un	un	uno	DET	_
54-15	BO114	54	appartamento,	appartamento	appartamento	NOUN	Intonation=weakly_rising
55-0	BO114	55	e	e	e	CCONJ	_
55-1	BO114	55	ho	ho	avere	AUX	_
55-2	BO114	55	chiamato	chiamato	chiamare	VERB	_
