token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
12-1	PKP147	12	cottura]	cottura	cottura	NOUN	_
13-0	PKP148	13	de	de	de	DET	_
13-1	PKP148	13	sale	sale	sale	NOUN	_
13-2	PKP148	13	va	va	andare	VERB	_
13-3	PKP148	13	bene	bene	bene	ADV	_
14-0	PKP147	14	ah	ah	ah	INTJ	_
14-1	PKP147	14	oka~	oka~	oka~	PROPN	Interrupted=Yes
15-0	PKP148	15	xx[x]	x	decimo	ADJ	_
16-0	PKP149	16	[eh]	eh	eh	ADV	_
16-1	PKP149	16	lei	lei	lei	PRON	_
16-2	PKP149	16	il	il	il	DET	_
16-3	PKP149	16	sale	sale	sale	NOUN	_
16-4	PKP149	16	fa	fa	fare	VERB	_
16-5	PKP149	16	poco.	poco	poco	ADV	Intonation=falling
17-0	PKP149	17	x[x]	x	decimo	ADJ	_
18-0	PKP148	18	[x]x	x	x	SYM	_
18-1	PKP148	18	parmigiano,	parmigiano	parmigiare	VERB	Intonation=weakly_rising
18-2	PKP148	18	un	un	uno	DET	_
18-3	PKP148	18	pochino	pochino	pochino	NOUN	_
18-4	PKP148	18	d'	d'	di	ADP	SpaceAfter=No
18-5	PKP148	18	olio	olio	olio	NOUN	_
19-0	PKP147	19	ieri	ieri	ieri	ADV	_
19-1	PKP147	19	il	il	il	DET	_
19-2	PKP147	19	san	san	san	NOUN	_
19-3	PKP147	19	sepolcro	sepolcro	sepolcro	ADJ	_
19-4	PKP147	19	calcio	calcio	calcio	NOUN	_
19-5	PKP147	19	femminile	femminile	femminile	ADJ	_
20-0	PKP147	20	ha	ha	avere	AUX	_
20-1	PKP147	20	vinto:	vinto	vincere	VERB	_
20-2	PKP147	20	{P}	{P}	_	_	_
20-3	PKP147	20	non	non	non	ADV	_
20-4	PKP147	20	so	so	sapere	VERB	_
20-5	PKP147	20	che	che	che	SCONJ	_
20-6	PKP147	20	torneo	torneo	torneare	VERB	_
21-0	PKP149	21	(qui)	qui	qui	ADV	_
21-1	PKP149	21	al	al	_	_	_
21-1a	_	_	_	a	a	ADP	_
21-1b	_	_	_	il	il	DET	_
21-2	PKP149	21	borgo?	borgo	borgo	NOUN	Intonation=rising
22-0	PKP147	22	sì	sì	sì	ADV	_
23-0	PKP148	23	e	e	e	CCONJ	_
23-1	PKP148	23	di	di	di	ADP	_
23-2	PKP148	23	fatti	fatti	fatto	NOUN	_
23-3	PKP148	23	c'	c'	ci	PRON	SpaceAfter=No
23-4	PKP148	23	eran	eran	eran	ADJ	_
23-5	PKP148	23	tante	tante	tanto	DET	_
23-6	PKP148	23	macchine	macchine	macchina	NOUN	_
23-7	PKP148	23	giù	giù	giù	ADV	_
23-8	PKP148	23	al	al	_	_	_
23-8a	_	_	_	a	a	ADP	_
23-8b	_	_	_	il	il	DET	_
23-9	PKP148	23	palazzetto	palazzetto	palazzetto	NOUN	_
24-0	PKP147	24	EH	eh	eh	INTJ	Volume=high
25-0	PKP148	25	tieni	tieni	tenere	VERB	_
26-0	PKP149	26	xxx	x	decimo	ADJ	_
27-0	PKP147	27	e	e	e	CCONJ	_
27-1	PKP147	27	poi	poi	poi	ADV	_
27-2	PKP147	27	{P}	{P}	_	_	_
27-3	PKP147	27	e:h	eh	eh	INTJ	_
27-4	PKP147	27	ieri	ieri	ieri	ADV	_
27-5	PKP147	27	sera	sera	sera	NOUN	_
27-6	PKP147	27	che	che	che	PRON	_
27-7	PKP147	27	siamo	siamo	essere	AUX	_
27-8	PKP147	27	usciti	usciti	uscire	VERB	_
27-9	PKP147	27	da	da	da	ADP	_
27-10	PKP147	27	cinema,	cinema	cinema	NOUN	Intonation=weakly_rising
27-11	PKP147	27	con	con	con	ADP	_
27-12	PKP147	27	mi(o)	mio	mio	DET	_
27-13	PKP147	27	babbo,	babbo	babbo	NOUN	Intonation=weakly_rising
28-0	PKP147	28	c'	c'	ci	PRON	SpaceAfter=No
28-1	PKP147	28	era	era	essere	AUX	_
28-2	PKP147	28	(percorso)	percorso	percorrere	VERB	_
28-3	PKP147	28	e	e	e	CCONJ	_
28-4	PKP147	28	siamo	siamo	essere	AUX	_
28-5	PKP147	28	passati	passati	passare	VERB	_
28-6	PKP147	28	davanti	davanti	davanti	ADV	_
28-7	PKP147	28	al	al	_	_	_
28-7a	_	_	_	a	a	ADP	_
28-7b	_	_	_	il	il	DET	_
28-8	PKP147	28	gerasmo,	gerasmo	gerasmo	NOUN	Intonation=weakly_rising
29-0	PKP148	29	eh	eh	eh	INTJ	_
30-0	PKP147	30	e	e	e	CCONJ	_
30-1	PKP147	30	s'	s'	si	PRON	SpaceAfter=No
30-2	PKP147	30	è	è	essere	AUX	_
30-3	PKP147	30	visto	visto	vedere	VERB	_
30-4	PKP147	30	questa	questa	questo	DET	_
30-5	PKP147	30	tavolata	tavolata	tavolata	NOUN	_
30-6	PKP147	30	de	de	de	ADP	_
30-7	PKP147	30	citte	citte	citta	NOUN	_
30-8	PKP147	30	con	con	con	ADP	_
30-9	PKP147	30	e:h	eh	eh	NOUN	_
31-0	PKP147	31	una:	una	uno	DET	_
32-0	PKP147	32	coppa	coppa	coppa	NOUN	_
32-1	PKP147	32	enorme	enorme	enorme	ADJ	_
32-2	PKP147	32	{P}	{P}	_	_	_
32-3	PKP147	32	su	su	su	ADP	_
32-4	PKP147	32	[questo	questo	questo	DET	_
32-5	PKP147	32	tavo]lino	tavolino	tavolo	NOUN	_
32-6	PKP147	32	{P}	{P}	_	_	_
32-7	PKP147	32	questa	questa	questo	DET	_
32-8	PKP147	32	[coppa	coppa	coppa	NOUN	_
32-9	PKP147	32	tip]o	tipo	tipo	NOUN	_
32-10	PKP147	32	{P}	{P}	_	_	_
32-11	PKP147	32	[coppa	coppa	coppare	VERB	_
32-12	PKP147	32	della	della	_	_	_
32-12a	_	_	_	di	di	ADP	_
32-12b	_	_	_	la	il	DET	_
32-13	PKP147	32	champions	champions	champions	NOUN	_
32-14	PKP147	32	league]	league	leaguire	VERB	_
32-15	PKP147	32	{ride}	{ride}	_	_	_
33-0	PKP148	33	[(e::h)]	eh	eh	INTJ	_
34-0	PKP149	34	[(m::h)]	mh	mh	NOUN	_
35-0	PKP148	35	[erano	erano	essere	AUX	_
35-1	PKP148	35	tutte:	tutte	tutto	PRON	_
35-2	PKP148	35	andate	andate	andare	VERB	_
35-3	PKP148	35	a	a	a	ADP	_
35-4	PKP148	35	fa]re:	fare	fare	VERB	_
35-5	PKP148	35	l'	l'	il	DET	SpaceAfter=No
35-6	PKP148	35	apericena	apericena	apericena	NOUN	_
35-7	PKP148	35	lì	lì	lì	ADV	_
36-0	PKP147	36	sì	sì	sì	ADV	_
37-0	PKP147	37	che	che	che	PRON	_
37-1	PKP147	37	avevano	avevano	avere	AUX	_
37-2	PKP147	37	vinto	vinto	vincere	VERB	_
37-3	PKP147	37	sto	sto	sto	NOUN	_
37-4	PKP147	37	troneo::	troneo	troneo	ADJ	_
37-5	PKP147	37	{P}	{P}	_	_	_
37-6	PKP147	37	sarà	sarà	essere	AUX	_
37-7	PKP147	37	regionale	regionale	regionale	ADJ	_
38-0	PKP148	38	eh	eh	eh	INTJ	_
39-0	PKP148	39	guarda	guarda	guarda	VERB	_
39-1	PKP148	39	antonia	antonia	antonia	NOUN	_
39-2	PKP148	39	c'	c'	ci	PRON	SpaceAfter=No
39-3	PKP148	39	è	è	essere	VERB	_
39-4	PKP148	39	anche	anche	anche	ADV	_
39-5	PKP148	39	per	per	per	ADP	_
39-6	PKP148	39	te	te	te	PRON	_
39-7	PKP148	39	un	un	uno	DET	_
39-8	PKP148	39	p[o'	po'	poco	PRON	_
39-9	PKP148	39	di]:	di	di	ADP	_
40-0	PKP147	40	[mh]	mh	mh	NOUN	_
41-0	PKP147	41	vai	vai	andare	VERB	_
41-1	PKP147	41	vai	vai	andare	VERB	_
42-0	PKP148	42	x	x	decimo	ADJ	_
43-0	PKP148	43	al[lora]	allora	allora	ADV	_
43-1	PKP148	43	buon	buon	buono	ADJ	_
43-2	PKP148	43	appeti[to]	appetito	appetire	VERB	_
44-0	PKP149	44	[x]	x	decimo	ADJ	_
45-0	PKP147	45	[buo]n	buon	buono	ADJ	_
45-1	PKP147	45	appetito	appetito	appetito	NOUN	_
46-0	PKP149	46	xx	x	decimo	ADJ	_
47-0	PKP147	47	x	x	x	SYM	_
47-1	PKP147	47	la	la	il	DET	_
47-2	PKP147	47	squadra	squadra	squadra	NOUN	_
47-3	PKP147	47	femminile	femminile	femminile	ADJ	_
48-0	PKP149	48	(e	e	e	CCONJ	_
48-1	PKP149	48	che)	che	che	SCONJ	_
48-2	PKP149	48	{P}	{P}	_	_	_
48-3	PKP149	48	c'	c'	ci	PRON	SpaceAfter=No
48-4	PKP149	48	era	era	essere	VERB	_
48-5	PKP149	48	la	la	il	DET	_
48-6	PKP149	48	partita	partita	partita	NOUN	_
48-7	PKP149	48	de	de	di	ADP	_
48-8	PKP149	48	sopra?	sopra	sopra	ADV	Intonation=rising
49-0	PKP147	49	m[h]	mh	mh	NOUN	_
50-0	PKP149	50	[(d]e	de	di	ADP	_
50-1	PKP149	50	calcio?)	calcio	calcio	NOUN	Intonation=rising
51-0	PKP149	51	loro	loro	loro	PRON	_
51-1	PKP149	51	giocavano	giocavano	giocare	VERB	_
51-2	PKP149	51	al	al	_	_	_
51-2a	_	_	_	a	a	ADP	_
51-2b	_	_	_	il	il	DET	_
51-3	PKP149	51	palazzetto	palazzetto	palazzetto	NOUN	_
52-0	PKP148	52	eh?	eh	eh	INTJ	Intonation=rising
53-0	PKP147	53	eh	eh	eh	NOUN	_
53-1	PKP147	53	{P}	{P}	_	_	_
53-2	PKP147	53	boh	boh	boh	NOUN	_
54-0	PKP147	54	al	al	_	_	_
54-0a	_	_	_	a	a	ADP	_
54-0b	_	_	_	il	il	DET	_
54-1	PKP147	54	palazzetto::	palazzetto	palazzetto	NOUN	_
54-2	PKP147	54	il	il	il	DET	_
54-3	PKP147	54	ca~	ca~	ca~	PROPN	Interrupted=Yes
54-4	PKP147	54	dentro	dentro	dentro	ADP	_
54-5	PKP147	54	il	il	il	DET	_
54-6	PKP147	54	palazzetto	palazzetto	palazzetto	NOUN	_
54-7	PKP147	54	a	a	a	ADP	_
54-8	PKP147	54	[cal]cio?	calcio	calcio	NOUN	Intonation=rising
55-0	PKP148	55	[eh]	eh	eh	INTJ	_
56-0	PKP147	56	ah	ah	ah	INTJ	_
56-1	PKP147	56	xxx	x	x	SYM	_
56-2	PKP147	56	[boh	boh	boh	NOUN	_
56-3	PKP147	56	{P}	{P}	_	_	_
56-4	PKP147	56	non]	non	non	ADV	_
56-5	PKP147	56	cre:do	credo	credere	VERB	_
57-0	PKP149	57	[xx]	x	decimo	ADJ	_
58-0	PKP147	58	me	me	me	PRON	_
58-1	PKP147	58	pare	pare	pare	VERB	_
58-2	PKP147	58	diffi[cile]	difficile	difficile	ADJ	_
59-0	PKP148	59	[insom]ma	insomma	insomma	ADV	_
59-1	PKP148	59	fatto	fatto	fatto	NOUN	_
59-2	PKP148	59	sta	sta	stare	VERB	_
59-3	PKP148	59	che	che	che	SCONJ	_
60-0	PKP148	60	tra::	tra	tra	ADP	_
60-1	PKP148	60	palazzetto,	palazzetto	palazzetto	NOUN	Intonation=weakly_rising
60-2	PKP148	60	tra	tra	tra	ADP	_
60-3	PKP148	60	l~	l~	l~	PROPN	Interrupted=Yes
60-4	PKP148	60	e:::h	eh	eh	INTJ	_
61-0	PKP148	61	il	il	il	DET	_
61-1	PKP148	61	campo	campo	campo	NOUN	_
61-2	PKP148	61	de	de	di	ADP	_
61-3	PKP148	61	calcio,	calcio	calcio	NOUN	Intonation=weakly_rising
62-0	PKP149	62	le	le	il	DET	_
62-1	PKP149	62	macchine	macchine	macchina	NOUN	_
62-2	PKP149	62	laggi[ù:]	laggiù	laggiù	ADV	_
63-0	PKP147	63	[avr]anno	avranno	avere	AUX	_
63-1	PKP147	63	fatto	fatto	fare	VERB	_
63-2	PKP147	63	allo	allo	_	_	_
63-2a	_	_	_	a	a	ADP	_
63-2b	_	_	_	lo	il	DET	_
63-3	PKP147	63	stadio	stadio	stadio	NOUN	_
64-0	PKP147	64	e	e	e	CCONJ	_
64-1	PKP147	64	al	al	_	_	_
64-1a	_	_	_	a	a	ADP	_
64-1b	_	_	_	il	il	DET	_
64-2	PKP147	64	campetto,	campetto	campetto	NOUN	Intonation=weakly_rising
64-3	PKP147	64	lì	lì	lì	ADV	_
64-4	PKP147	64	davanti,	davanti	davanti	ADV	Intonation=weakly_rising
64-5	PKP147	64	al	al	_	_	_
64-5a	_	_	_	a	a	ADP	_
64-5b	_	_	_	il	il	DET	_
64-6	PKP147	64	[palazzetto]	palazzetto	palazzetto	NOUN	_
65-0	PKP149	65	[NO::	no	no	ADV	Volume=high
65-1	PKP149	65	quel]lo	quello	quello	PRON	_
65-2	PKP149	65	dav[an~]	davan~	davan~	PROPN	Interrupted=Yes
66-0	PKP147	66	[per]ché	perché	perché	SCONJ	_
66-1	PKP147	66	è	è	essere	AUX	_
66-2	PKP147	66	calcio	calcio	calcio	NOUN	_
66-3	PKP147	66	a	a	a	ADP	_
66-4	PKP147	66	undici	undici	undici	NUM	_
66-5	PKP147	66	secondo	secondo	secondo	ADP	_
66-6	PKP147	66	me	me	me	PRON	_
66-7	PKP147	66	n(on)	non	non	ADV	_
66-8	PKP147	66	ci	ci	ci	PRON	_
66-9	PKP147	66	stavano	stavano	stare	VERB	_
66-10	PKP147	66	de~	de~	de~	PROPN	Interrupted=Yes
66-11	PKP147	66	[dentr]o	dentro	dentro	ADV	_
66-12	PKP147	66	e:h	eh	eh	INTJ	_
67-0	PKP149	67	[x]	x	decimo	ADJ	_
68-0	PKP147	68	e	e	e	CCONJ	_
68-1	PKP147	68	ci	ci	ci	PRON	_
68-2	PKP147	68	gioca	gioca	giocare	VERB	_
68-3	PKP147	68	l'	l'	il	DET	SpaceAfter=No
68-4	PKP147	68	alessia.	alessia	alessia	NOUN	Intonation=falling
68-5	PKP147	68	te	te	te	PRON	_
68-6	PKP147	68	la	la	la	PRON	_
68-7	PKP147	68	ricordi	ricordi	ricordare	VERB	_
68-8	PKP147	68	te	te	te	PRON	_
68-9	PKP147	68	l'	l'	il	DET	SpaceAfter=No
68-10	PKP147	68	alessia?	alessia	alessia	NOUN	Intonation=rising
68-11	PKP147	68	quella	quella	quello	DET	_
68-12	PKP147	68	citta	citta	citta	NOUN	_
68-13	PKP147	68	{P}	{P}	_	_	_
68-14	PKP147	68	che	che	che	PRON	_
68-15	PKP147	68	veniva	veniva	venire	VERB	_
68-16	PKP147	68	all'	all'	_	_	SpaceAfter=No
68-16a	_	_	_	a	a	ADP	_
68-16b	_	_	_	l'	il	DET	_
68-17	PKP147	68	elementari	elementari	elementare	NOUN	_
68-18	PKP147	68	con	con	con	ADP	_
68-19	PKP147	68	me	me	me	PRON	_
69-0	PKP147	69	la	la	il	DET	_
69-1	PKP147	69	figliola:	figliola	figliola	NOUN	_
70-0	PKP147	70	di	di	di	ADP	_
70-1	PKP147	70	quella	quella	quello	DET	_
70-2	PKP147	70	bionda	bionda	bionda	NOUN	_
70-3	PKP147	70	riccia	riccia	ricciare	VERB	_
70-4	PKP147	70	che::	che	che	SCONJ	_
70-5	PKP147	70	m:h	mh	mh	NOUN	_
71-0	PKP148	71	che	che	che	PRON	_
71-1	PKP148	71	sta:	sta	stare	VERB	_
71-2	PKP148	71	{P}	{P}	_	_	_
71-3	PKP148	71	ai	ai	_	_	_
71-3a	_	_	_	a	a	ADP	_
71-3b	_	_	_	i	il	DET	_
71-4	PKP148	71	bar?	bar	bar	NOUN	Intonation=rising
72-0	PKP147	72	sì:	sì	sì	ADV	_
73-0	PKP147	73	>sì	sì	sì	ADV	_
73-1	PKP147	73	sì<	sì	sì	ADV	_
73-2	PKP147	73	che	che	che	SCONJ	_
73-3	PKP147	73	sta	sta	stare	VERB	_
73-4	PKP147	73	a	a	a	ADP	_
73-5	PKP147	73	melello:	melello	melello	NOUN	_
73-6	PKP147	73	{P}	{P}	_	_	_
73-7	PKP147	73	[(lì)	lì	lì	ADV	_
73-8	PKP147	73	abitano]	abitano	abitano	ADJ	_
74-0	PKP148	74	[xxxx]	x	x	SYM	_
74-1	PKP148	74	{P}	{P}	_	_	_
74-2	PKP148	74	a:h	ah	ah	INTJ	_
75-0	PKP148	75	[mh]	mh	mh	NOUN	_
76-0	PKP149	76	[mh]	mh	mh	NOUN	_
77-0	PKP148	77	la::	la	il	DET	_
77-1	PKP148	77	la	la	il	DET	_
77-2	PKP148	77	su(a)	sua	suo	DET	_
77-3	PKP148	77	figliola	figliola	figliola	NOUN	_
77-4	PKP148	77	no	no	no	ADV	_
77-5	PKP148	77	non	non	non	ADV	_
77-6	PKP148	77	me	me	me	PRON	_
77-7	PKP148	77	la	la	la	PRON	_
77-8	PKP148	77	ricordo	ricordo	ricordare	VERB	_
77-9	PKP148	77	ma:	ma	ma	CCONJ	_
77-10	PKP148	77	sua	sua	suo	DET	_
77-11	PKP148	77	[mamma	mamma	mamma	NOUN	_
77-12	PKP148	77	me	me	me	PRON	_
77-13	PKP148	77	la	la	la	PRON	_
77-14	PKP148	77	ric]ordo	ricordo	ricordare	VERB	_
77-15	PKP148	77	bene	bene	bene	ADV	_
77-16	PKP148	77	ci	ci	ci	PRON	_
77-17	PKP148	77	saluta	saluta	salutare	VERB	_
77-18	PKP148	77	sempre	sempre	sempre	ADV	_
77-19	PKP148	77	quando	quando	quando	SCONJ	_
77-20	PKP148	77	ci	ci	ci	PRON	_
77-21	PKP148	77	[(si)	si	si	PRON	_
77-22	PKP148	77	vede	vede	vedere	VERB	_
77-23	PKP148	77	per	per	per	ADP	_
77-24	PKP148	77	far]	far	fare	VERB	_
77-25	PKP148	77	la	la	il	DET	_
77-26	PKP148	77	spesa.	spesa	spesa	NOUN	Intonation=falling
77-27	PKP148	77	sì,	sì	sì	ADV	Intonation=weakly_rising
78-0	PKP147	78	[era	era	essere	AUX	_
78-1	PKP147	78	piccina]	piccina	piccino	ADJ	_
79-0	PKP147	79	[ah	ah	ah	INTJ	_
79-1	PKP147	79	vedi	vedi	vedere	VERB	_
79-2	PKP147	79	xx]	x	x	SYM	_
80-0	PKP147	80	e	e	e	CCONJ	_
80-1	PKP147	80	quell[a	quella	quello	PRON	_
80-2	PKP147	80	citta	citta	citto	ADJ	_
80-3	PKP147	80	è	è	essere	AUX	_
80-4	PKP147	80	sempre:]	sempre	sempre	ADV	_
81-0	PKP149	81	[(quella	quella	quello	DET	_
81-1	PKP149	81	secchin]a)?	secchina	secchina	NOUN	Intonation=rising
82-0	PKP149	82	mh	mh	mh	NOUN	_
83-0	PKP147	83	sì	sì	sì	ADV	_
83-1	PKP147	83	{P}	{P}	_	_	_
83-2	PKP147	83	esat[to]	esatto	esatto	ADJ	_
84-0	PKP149	84	[a]h	ah	ah	INTJ	_
85-0	PKP148	85	ma	ma	ma	CCONJ	_
85-1	PKP148	85	adesso	adesso	adesso	ADV	_
85-2	PKP148	85	ndo	ndo	ndo	ADJ	_
85-3	PKP148	85	lavora	lavora	lavorare	VERB	_
85-4	PKP148	85	lei?	lei	lei	PRON	Intonation=rising
85-5	PKP148	85	a	a	a	ADP	_
85-6	PKP148	85	che	che	che	DET	_
85-7	PKP148	85	bar	bar	bar	NOUN	_
85-8	PKP148	85	lavora?	lavora	lavorare	VERB	Intonation=rising
86-0	PKP148	86	tanto	tanto	tanto	ADV	_
86-1	PKP148	86	lei	lei	lei	PRON	_
86-2	PKP148	86	ormai	ormai	ormai	ADV	_
87-0	PKP147	87	l'	l'	il	DET	SpaceAfter=No
87-1	PKP147	87	[ulti]ma	ultima	ultimo	ADJ	_
87-2	PKP147	87	volta	volta	volta	NOUN	_
87-3	PKP147	87	che	che	che	SCONJ	_
87-4	PKP147	87	l'	l'	lo	PRON	SpaceAfter=No
87-5	PKP147	87	ho	ho	avere	AUX	_
87-6	PKP147	87	vista:	vista	vedere	VERB	_
88-0	PKP148	88	[xx]	x	decimo	ADJ	_
89-0	PKP147	89	era:	era	essere	AUX	_
89-1	PKP147	89	{P}	{P}	_	_	_
89-2	PKP147	89	al	al	_	_	_
89-2a	_	_	_	a	a	ADP	_
89-2b	_	_	_	il	il	DET	_
89-3	PKP147	89	e:::mh	emh	emh	NOUN	_
90-0	PKP147	90	santioni	santioni	santione	NOUN	_
91-0	PKP148	91	m:h	mh	mh	NOUN	_
92-0	PKP149	92	(ah	ah	ah	INTJ	_
92-1	PKP149	92	sì	sì	sì	ADV	_
92-2	PKP149	92	sì)	sì	sì	ADV	_
92-3	PKP149	92	lei:	lei	lei	PRON	_
92-4	PKP149	92	{P}	{P}	_	_	_
92-5	PKP149	92	lavora	lavora	lavorare	VERB	_
92-6	PKP149	92	tutti:	tutti	tutto	DET	_
92-7	PKP149	92	i	i	il	DET	_
92-8	PKP149	92	giorni	giorni	giorno	NOUN	_
92-9	PKP149	92	qua	qua	qua	ADV	_
93-0	PKP147	93	mh	mh	mh	NOUN	_
93-1	PKP147	93	x	x	decimo	ADJ	_
94-0	PKP148	94	è	è	essere	AUX	_
94-1	PKP148	94	brava	brava	bravo	ADJ	_
94-2	PKP148	94	[xxx]	x	x	SYM	_
95-0	PKP147	95	[come	come	come	ADP	_
95-1	PKP147	95	la	la	il	DET	_
95-2	PKP147	95	sa]ra	sara	sara	NOUN	_
96-0	PKP147	96	la	la	il	DET	_
96-1	PKP147	96	sara:	sara	sara	NOUN	_
96-2	PKP147	96	{P}	{P}	_	_	_
96-3	PKP147	96	>non	non	non	ADV	_
96-4	PKP147	96	mi	mi	mi	PRON	_
96-5	PKP147	96	ricordo<	ricordo	ricordare	VERB	_
96-6	PKP147	96	come	come	come	SCONJ	_
96-7	PKP147	96	fa	fa	fare	VERB	_
96-8	PKP147	96	de	de	di	ADP	_
96-9	PKP147	96	cogn[(ome)]	cognome	cognome	NOUN	_
97-0	PKP148	97	[mh]	mh	mh	NOUN	_
98-0	PKP148	98	[sì	sì	sì	ADV	_
98-1	PKP148	98	s]ì	sì	sì	ADV	_
99-0	PKP148	99	ma	ma	ma	CCONJ	_
99-1	PKP148	99	te	te	te	PRON	_
99-2	PKP148	99	anche	anche	anche	ADV	_
99-3	PKP148	99	con	con	con	ADP	_
99-4	PKP148	99	la	la	il	DET	_
99-5	PKP148	99	figliola	figliola	figliola	NOUN	_
99-6	PKP148	99	della	della	_	_	_
99-6a	_	_	_	di	di	ADP	_
99-6b	_	_	_	la	il	DET	_
99-7	PKP148	99	sara	sara	sara	NOUN	_
99-8	PKP148	99	te	te	te	PRON	_
99-9	PKP148	99	ci	ci	ci	PRON	_
99-10	PKP148	99	vedi	vedi	vedere	VERB	_
99-11	PKP148	99	sempre?	sempre	sempre	ADV	Intonation=rising
100-0	PKP147	100	è	è	essere	AUX	_
100-1	PKP147	100	da	da	da	ADP	_
100-2	PKP147	100	tantissimo	tantissimo	tante	ADJ	_
100-3	PKP147	100	che	che	che	PRON	_
100-4	PKP147	100	non	non	non	ADV	_
100-5	PKP147	100	la	la	la	PRON	_
100-6	PKP147	100	vedo	vedo	vedere	VERB	_
101-0	PKP147	101	tanti:ssimo	tantissimo	tanto	ADJ	_
102-0	PKP147	102	la	la	il	DET	_
102-1	PKP147	102	s~	s~	s~	PROPN	Interrupted=Yes
102-2	PKP147	102	ci	ci	ci	PRON	_
102-3	PKP147	102	seguiamo	seguiamo	seguire	VERB	_
102-4	PKP147	102	sui	sui	_	_	_
102-4a	_	_	_	su	su	ADP	_
102-4b	_	_	_	i	il	DET	_
102-5	PKP147	102	social,	social	social	NOUN	Intonation=weakly_rising
102-6	PKP147	102	però:	però	però	ADV	_
103-0	PKP147	103	m:::h	mh	mh	NOUN	_
104-0	PKP147	104	(i)nsomma	insomma	insomma	ADV	_
104-1	PKP147	104	vederla	vederla	_	_	_
104-1a	_	_	_	veder	vedere	VERB	_
104-1b	_	_	_	la	la	PRON	_
104-2	PKP147	104	de	de	di	ADP	_
104-3	PKP147	104	persona,	persona	persona	NOUN	Intonation=weakly_rising
104-4	PKP147	104	boh	boh	boh	ADJ	_
104-5	PKP147	104	s[arà	sarà	essere	AUX	_
