token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
16-1	TOI007	16	non	non	non	ADV	_
16-2	TOI007	16	ho::	ho	avere	AUX	_
16-3	TOI007	16	quasi	quasi	quasi	ADV	_
16-4	TOI007	16	mai	mai	mai	ADV	_
16-5	TOI007	16	il	il	il	DET	_
16-6	TOI007	16	contatto	contatto	contatto	NOUN	_
16-7	TOI007	16	diretto	diretto	diretto	ADJ	_
16-8	TOI007	16	col	col	_	_	_
16-8a	_	_	_	con	con	ADP	_
16-8b	_	_	_	il	il	DET	_
16-9	TOI007	16	cliente	cliente	cliente	NOUN	_
17-0	TOR001	17	[okay]	okay	okay	NOUN	_
18-0	TOI007	18	[ma:]	ma	ma	CCONJ	_
19-0	TOI007	19	mi:	mi	mi	PRON	_
19-1	TOI007	19	mi::	mi	mi	PRON	_
20-0	TOI007	20	diciamo	diciamo	dire	VERB	_
20-1	TOI007	20	che::	che	che	SCONJ	_
21-0	TOI007	21	sono	sono	essere	AUX	_
21-1	TOI007	21	un	un	uno	DET	_
21-2	TOI007	21	fornitore	fornitore	fornitore	NOUN	_
21-3	TOI007	21	di	di	di	ADP	_
21-4	TOI007	21	altr[e::]	altre	altro	PRON	_
22-0	TOR001	22	[ok]ay	okay	okay	NOUN	_
23-0	TOI007	23	di	di	di	ADP	_
23-1	TOI007	23	altre	altre	altro	ADJ	_
23-2	TOI007	23	aziende	aziende	azienda	NOUN	_
24-0	TOR001	24	okay	okay	okay	NOUN	_
25-0	TOR001	25	e:::mh	emh	emh	NOUN	_
25-1	TOR001	25	da	da	da	ADP	_
25-2	TOR001	25	quanto	quanto	quanto	DET	_
25-3	TOR001	25	tempo	tempo	tempo	NOUN	_
25-4	TOR001	25	fai	fai	fare	VERB	_
25-5	TOR001	25	questo	questo	questo	DET	_
25-6	TOR001	25	lavoro?	lavoro	lavoro	NOUN	Intonation=rising
26-0	TOI007	26	da:::	da	da	ADP	_
26-1	TOI007	26	due	due	due	NUM	_
26-2	TOI007	26	anni	anni	anno	NOUN	_
27-0	TOI007	27	ormai	ormai	ormai	ADV	_
28-0	TOR001	28	okay	okay	okay	NOUN	_
29-0	TOR001	29	e:::mh	emh	emh	INTJ	_
29-1	TOR001	29	lavori	lavori	lavoro	NOUN	_
29-2	TOR001	29	in	in	in	ADP	_
29-3	TOR001	29	proprio	proprio	proprio	NOUN	_
29-4	TOR001	29	o	o	o	CCONJ	_
29-5	TOR001	29	sei	sei	sei	NUM	_
29-6	TOR001	29	un	un	uno	DET	_
29-7	TOR001	29	dipendente?	dipendente	dipendente	NOUN	Intonation=rising
30-0	TOI007	30	e::h	eh	eh	INTJ	_
30-1	TOI007	30	no	no	no	ADV	_
30-2	TOI007	30	lavoro	lavoro	lavorare	VERB	_
30-3	TOI007	30	in	in	in	ADP	_
30-4	TOI007	30	proprio	proprio	proprio	ADV	_
31-0	TOR001	31	okay	okay	okay	NOUN	_
32-0	TOR001	32	hai	hai	avere	AUX	_
32-1	TOR001	32	sempre	sempre	sempre	ADV	_
32-2	TOR001	32	fatto	fatto	fare	VERB	_
32-3	TOR001	32	lo	lo	il	DET	_
32-4	TOR001	32	stesso	stesso	stesso	ADJ	_
32-5	TOR001	32	lavoro?	lavoro	lavoro	NOUN	Intonation=rising
33-0	TOI007	33	sì	sì	sì	ADV	_
33-1	TOI007	33	perché::	perché	perché	SCONJ	_
33-2	TOI007	33	sì	sì	sì	ADV	_
33-3	TOI007	33	mi	mi	mi	PRON	_
33-4	TOI007	33	son	son	essere	AUX	_
33-5	TOI007	33	diplomato,	diplomato	diplomare	VERB	Intonation=weakly_rising
34-0	TOI007	34	ho	ho	avere	AUX	_
34-1	TOI007	34	fatto	fatto	fare	VERB	_
34-2	TOI007	34	un	un	uno	DET	_
34-3	TOI007	34	corso	corso	corso	NOUN	_
34-4	TOI007	34	di	di	di	ADP	_
34-5	TOI007	34	due	due	due	NUM	_
34-6	TOI007	34	anni	anni	anno	NOUN	_
35-0	TOR001	35	mh	mh	mh	NOUN	_
35-1	TOR001	35	mh	mh	mh	NOUN	_
36-0	TOI007	36	post	post	post	ADV	_
36-1	TOI007	36	diploma:::	diploma	diploma	NOUN	_
36-2	TOI007	36	di	di	di	ADP	_
36-3	TOI007	36	design:::	design	design	NOUN	_
36-4	TOI007	36	e	e	e	CCONJ	_
36-5	TOI007	36	programmazione	programmazione	programmazione	NOUN	_
37-0	TOR001	37	oka[y]	okay	okay	NOUN	_
38-0	TOI007	38	[(web]	web	web	NOUN	_
38-1	TOI007	38	app)	app	app	X	_
38-2	TOI007	38	design	design	design	X	_
38-3	TOI007	38	x	x	x	X	_
38-4	TOI007	38	piazza	piazza	piazza	NOUN	_
38-5	TOI007	38	dei	dei	_	_	_
38-5a	_	_	_	di	di	ADP	_
38-5b	_	_	_	i	il	DET	_
38-6	TOI007	38	mestieri	mestieri	mestiere	NOUN	_
39-0	TOR001	39	mh	mh	mh	NOUN	_
39-1	TOR001	39	mh	mh	mh	NOUN	_
40-0	TOI007	40	e:::	e	e	CCONJ	_
40-1	TOI007	40	e	e	e	CCONJ	_
40-2	TOI007	40	poi	poi	poi	ADV	_
40-3	TOI007	40	sì	sì	sì	ADV	_
41-0	TOI007	41	ho	ho	avere	AUX	_
41-1	TOI007	41	iniziato:	iniziato	iniziare	VERB	_
41-2	TOI007	41	lavorando	lavorando	lavorare	VERB	_
41-3	TOI007	41	in	in	in	ADP	_
41-4	TOI007	41	una	una	uno	DET	_
41-5	TOI007	41	web	web	web	NOUN	_
41-6	TOI007	41	agency	agency	agency	CCONJ	_
41-7	TOI007	41	come	come	come	ADP	_
41-8	TOI007	41	dipendente	dipendente	dipendente	NOUN	_
42-0	TOI007	42	fatto	fatto	fare	VERB	_
42-1	TOI007	42	stage::	stage	stage	NOUN	_
42-2	TOI007	42	m'	m'	mi	PRON	SpaceAfter=No
42-3	TOI007	42	hanno	hanno	avere	VERB	_
42-4	TOI007	42	s~	s~	s~	PROPN	Interrupted=Yes
42-5	TOI007	42	preso	preso	prendere	VERB	_
42-6	TOI007	42	lì	lì	lì	ADV	_
43-0	TOI007	43	poi	poi	poi	ADV	_
43-1	TOI007	43	mi	mi	mi	PRON	_
43-2	TOI007	43	son	son	essere	AUX	_
43-3	TOI007	43	licenziato	licenziato	licenziare	VERB	_
43-4	TOI007	43	e::	e	e	CCONJ	_
44-0	TOR001	44	[poi	poi	poi	ADV	_
44-1	TOR001	44	ti	ti	ti	PRON	_
44-2	TOR001	44	sei	sei	essere	AUX	_
44-3	TOR001	44	messo	messo	mettere	VERB	_
44-4	TOR001	44	in	in	in	ADP	_
44-5	TOR001	44	proprio]	proprio	proprio	DET	_
45-0	TOI007	45	[ho	ho	avere	AUX	_
45-1	TOI007	45	aperto	aperto	aprire	VERB	_
45-2	TOI007	45	partita	partita	partita	NOUN	_
45-3	TOI007	45	iva]	iva	ivo	ADJ	_
46-0	TOI007	46	sì	sì	sì	ADV	_
46-1	TOI007	46	partita	partita	partita	NOUN	_
46-2	TOI007	46	iva	iva	ivo	ADJ	_
46-3	TOI007	46	sì	sì	sì	INTJ	_
47-0	TOR001	47	okay	okay	okay	NOUN	_
48-0	TOR001	48	e:::m::h	emh	emh	INTJ	_
49-0	TOR001	49	ti	ti	ti	PRON	_
49-1	TOR001	49	piacerebbe	piacerebbe	piacere	VERB	_
49-2	TOR001	49	andare	andare	andare	VERB	_
49-3	TOR001	49	avanti	avanti	avanti	ADV	_
49-4	TOR001	49	a	a	a	ADP	_
49-5	TOR001	49	fare	fare	fare	VERB	_
49-6	TOR001	49	lo	lo	il	DET	_
49-7	TOR001	49	stesso	stesso	stesso	ADJ	_
49-8	TOR001	49	lavoro	lavoro	lavoro	NOUN	_
50-0	TOR001	50	oppure	oppure	oppure	CCONJ	_
50-1	TOR001	50	vorresti	vorresti	volere	AUX	_
50-2	TOR001	50	cambiare?	cambiare	cambiare	VERB	Intonation=rising
51-0	TOI007	51	eh	eh	eh	INTJ	_
52-0	TOR001	52	{ride}	{ride}	_	X	_
53-0	TOI007	53	sono::	sono	essere	AUX	_
53-1	TOI007	53	sono	sono	essere	AUX	_
53-2	TOI007	53	in	in	in	ADP	_
53-3	TOI007	53	dubbio	dubbio	dubbio	NOUN	_
54-0	TOI007	54	nel	nel	_	_	_
54-0a	_	_	_	in	in	ADP	_
54-0b	_	_	_	il	il	DET	_
54-1	TOI007	54	senso	senso	senso	NOUN	_
54-2	TOI007	54	che:::	che	che	SCONJ	_
55-0	TOI007	55	s::ì	sì	sì	ADV	_
55-1	TOI007	55	mi	mi	mi	PRON	_
55-2	TOI007	55	piace	piace	piacere	VERB	_
55-3	TOI007	55	quello	quello	quello	PRON	_
55-4	TOI007	55	che	che	che	PRON	_
55-5	TOI007	55	faccio	faccio	fare	VERB	_
56-0	TOI007	56	però:::	però	però	ADV	_
56-1	TOI007	56	boh	boh	boh	INTJ	_
57-0	TOI007	57	non	non	non	ADV	_
57-1	TOI007	57	so	so	sapere	VERB	_
57-2	TOI007	57	se	se	se	SCONJ	_
57-3	TOI007	57	voglio	voglio	volere	AUX	_
57-4	TOI007	57	farlo	farlo	_	_	_
57-4a	_	_	_	far	fare	VERB	_
57-4b	_	_	_	lo	lo	PRON	_
57-5	TOI007	57	tutta	tutta	tutto	DET	_
57-6	TOI007	57	la	la	il	DET	_
57-7	TOI007	57	vita	vita	vita	NOUN	_
58-0	TOR001	58	okay	okay	okay	NOUN	_
59-0	TOR001	59	{ride}	{ride}	_	X	_
60-0	TOI007	60	quindi::	quindi	quindi	ADV	_
60-1	TOI007	60	{ride}	{ride}	_	_	_
60-2	TOI007	60	non	non	non	ADV	_
60-3	TOI007	60	lo	lo	lo	PRON	_
60-4	TOI007	60	so	so	sapere	VERB	_
60-5	TOI007	60	{ride}	{ride}	_	_	_
61-0	TOR001	61	cosa:	cosa	cosa	PRON	_
61-1	TOR001	61	ti	ti	ti	PRON	_
61-2	TOR001	61	[piacerebbe	piacerebbe	piacere	VERB	_
61-3	TOR001	61	fa]re?	fare	fare	VERB	Intonation=rising
62-0	TOI007	62	[non	non	non	ADV	_
62-1	TOI007	62	lo	lo	lo	PRON	_
62-2	TOI007	62	so:]	so	sapere	VERB	_
63-0	TOI007	63	non	non	non	ADV	_
63-1	TOI007	63	lo	lo	lo	PRON	_
63-2	TOI007	63	so	so	sapere	VERB	_
64-0	TOI007	64	se	se	se	SCONJ	_
64-1	TOI007	64	no	no	no	ADV	_
64-2	TOI007	64	sarei	sarei	essere	AUX	_
64-3	TOI007	64	già	già	già	ADV	_
64-4	TOI007	64	lì	lì	lì	ADV	_
64-5	TOI007	64	a	a	a	ADP	_
64-6	TOI007	64	farlo	farlo	_	_	_
64-6a	_	_	_	far	fare	VERB	_
64-6b	_	_	_	lo	lo	PRON	_
65-0	TOR001	65	[okay]	okay	okay	NOUN	_
66-0	TOI007	66	[nel	nel	_	_	_
66-0a	_	_	_	in	in	ADP	_
66-0b	_	_	_	il	il	DET	_
66-1	TOI007	66	senso]	senso	senso	NOUN	_
66-2	TOI007	66	questo	questo	questo	PRON	_
66-3	TOI007	66	è	è	essere	AUX	_
66-4	TOI007	66	un	un	uno	DET	_
66-5	TOI007	66	lavoro	lavoro	lavoro	NOUN	_
66-6	TOI007	66	che	che	che	PRON	_
66-7	TOI007	66	mi	mi	mi	PRON	_
66-8	TOI007	66	piace	piace	piacere	VERB	_
67-0	TOR001	67	mh	mh	mh	NOUN	_
67-1	TOR001	67	mh	mh	mh	NOUN	_
68-0	TOI007	68	m:::h	mh	mh	NOUN	_
69-0	TOI007	69	non	non	non	ADV	_
69-1	TOI007	69	so	so	sapere	VERB	_
69-2	TOI007	69	solo	solo	solo	ADV	_
69-3	TOI007	69	appunto	appunto	appunto	ADV	_
69-4	TOI007	69	per	per	per	ADP	_
69-5	TOI007	69	quanti	quanti	quanto	DET	_
69-6	TOI007	69	an~	an~	an~	PROPN	Interrupted=Yes
70-0	TOI007	70	altri	altri	altro	DET	_
70-1	TOI007	70	anni	anni	anno	NOUN	_
70-2	TOI007	70	vorrò::	vorrò	vorrare	VERB	_
71-0	TOI007	71	vorrò	vorrò	vorrare	VERB	_
71-1	TOI007	71	farlo.	farlo	_	_	Intonation=falling
71-1a	_	_	_	far	fare	VERB	_
71-1b	_	_	_	lo	lo	PRON	_
72-0	TOR001	72	okay	okay	okay	NOUN	_
73-0	TOI007	73	però	però	però	ADV	_
73-1	TOI007	73	è	è	essere	AUX	_
73-2	TOI007	73	molto	molto	molto	ADV	_
73-3	TOI007	73	vago	vago	vago	ADJ	_
73-4	TOI007	73	anco[ra]	ancora	ancora	ADV	_
74-0	TOR001	74	[ok]ay	okay	okay	NOUN	_
75-0	TOR001	75	{ride}	{ride}	_	X	_
76-0	TOR001	76	va	va	andare	VERB	_
76-1	TOR001	76	bene,	bene	bene	ADV	Intonation=weakly_rising
77-0	TOR001	77	e::mh	emh	emh	NOUN	_
77-1	TOR001	77	pensi	pensi	penso	ADJ	_
77-2	TOR001	77	che	che	che	PRON	_
77-3	TOR001	77	torino	torino	torare	VERB	_
77-4	TOR001	77	sia	sia	essere	AUX	_
77-5	TOR001	77	un	un	uno	DET	_
77-6	TOR001	77	buon	buon	buono	ADJ	_
77-7	TOR001	77	posto	posto	posto	NOUN	_
77-8	TOR001	77	per	per	per	ADP	_
77-9	TOR001	77	lavorare?	lavorare	lavorare	VERB	Intonation=rising
78-0	TOI007	78	sì	sì	sì	ADV	_
79-0	TOI007	79	sì	sì	sì	ADV	_
79-1	TOI007	79	dire:::~	dire~	dire~	PROPN	Interrupted=Yes
79-2	TOI007	79	{P}	{P}	_	_	_
79-3	TOI007	79	non	non	non	ADV	_
79-4	TOI007	79	ho	ho	avere	VERB	_
79-5	TOI007	79	tante	tante	tanto	DET	_
79-6	TOI007	79	altre	altre	altro	ADJ	_
79-7	TOI007	79	esperienze	esperienze	esperienza	NOUN	_
79-8	TOI007	79	in	in	in	ADP	_
79-9	TOI007	79	realtà	realtà	realtà	NOUN	_
80-0	TOI007	80	nel	nel	_	_	_
80-0a	_	_	_	in	in	ADP	_
80-0b	_	_	_	il	il	DET	_
80-1	TOI007	80	senso	senso	senso	NOUN	_
81-0	TOR001	81	mh	mh	mh	NOUN	_
81-1	TOR001	81	mh	mh	mh	NOUN	_
82-0	TOI007	82	non	non	non	ADV	_
82-1	TOI007	82	ho	ho	avere	AUX	_
82-2	TOI007	82	vissuto	vissuto	vivere	VERB	_
82-3	TOI007	82	all'	all'	_	_	SpaceAfter=No
82-3a	_	_	_	a	a	ADP	_
82-3b	_	_	_	l'	il	DET	_
82-4	TOI007	82	estero	estero	estero	NOUN	_
82-5	TOI007	82	quindi	quindi	quindi	ADV	_
82-6	TOI007	82	non	non	non	ADV	_
82-7	TOI007	82	ho::	ho	avere	VERB	_
82-8	TOI007	82	altri::	altri	altro	ADJ	_
82-9	TOI007	82	paragoni	paragoni	paragone	NOUN	_
83-0	TOR001	83	mh	mh	mh	X	_
83-1	TOR001	83	mh	mh	mh	X	_
83-2	TOR001	83	mh	mh	mh	X	_
84-0	TOI007	84	però	però	però	ADV	_
84-1	TOI007	84	tutto	tutto	tutto	PRON	_
84-2	TOI007	84	sommato	sommato	sommare	VERB	_
84-3	TOI007	84	io	io	io	PRON	_
84-4	TOI007	84	mi	mi	mi	PRON	_
84-5	TOI007	84	trovo	trovo	trovare	VERB	_
84-6	TOI007	84	bene	bene	bene	ADV	_
84-7	TOI007	84	in	in	in	ADP	_
84-8	TOI007	84	questo	questo	questo	DET	_
84-9	TOI007	84	settore	settore	settore	NOUN	_
84-10	TOI007	84	qua	qua	qua	ADV	_
84-11	TOI007	84	poi	poi	poi	ADV	_
85-0	TOR001	85	okay	okay	okay	NOUN	_
86-0	TOR001	86	e	e	e	CCONJ	_
86-1	TOR001	86	però	però	però	ADV	_
86-2	TOR001	86	hai	hai	avere	AUX	_
86-3	TOR001	86	mai	mai	mai	ADV	_
86-4	TOR001	86	vissuto	vissuto	vivere	VERB	_
86-5	TOR001	86	fuori	fuori	fuori	ADV	_
86-6	TOR001	86	torino?	torino	torino	ADJ	Intonation=rising
87-0	TOI007	87	e::h	eh	eh	INTJ	_
87-1	TOI007	87	no	no	no	ADV	_
88-0	TOR001	88	okay	okay	okay	NOUN	_
89-0	TOR001	89	e:m::h	emh	emh	INTJ	_
90-0	TOR001	90	ti	ti	ti	PRON	_
90-1	TOR001	90	trasferiresti	trasferiresti	trasferire	VERB	_
90-2	TOR001	90	all'	all'	_	_	SpaceAfter=No
90-2a	_	_	_	a	a	ADP	_
90-2b	_	_	_	l'	il	DET	_
90-3	TOR001	90	estero	estero	estero	NOUN	_
90-4	TOR001	90	per	per	per	ADP	_
90-5	TOR001	90	lavorare?	lavorare	lavorare	VERB	Intonation=rising
91-0	TOI007	91	s::ì	sì	sì	ADV	_
92-0	TOR001	92	per	per	per	ADP	_
92-1	TOR001	92	esempio?	esempio	esempio	NOUN	Intonation=rising
93-0	TOI007	93	infatti:	infatti	infatti	ADV	_
93-1	TOI007	93	un'	un'	uno	DET	SpaceAfter=No
93-2	TOI007	93	opzione	opzione	opzione	NOUN	_
93-3	TOI007	93	è	è	essere	AUX	_
93-4	TOI007	93	anche	anche	anche	ADV	_
93-5	TOI007	93	quella	quella	quello	PRON	_
94-0	TOI007	94	{ride}	{ride}	_	_	_
94-1	TOI007	94	[tra]	tra	tra	ADP	_
94-2	TOI007	94	le	le	il	DET	_
94-3	TOI007	94	varie	varie	vario	ADJ	_
94-4	TOI007	94	cose	cose	cosa	NOUN	_
95-0	TOR001	95	[okay]	okay	okay	NOUN	_
96-0	TOI007	96	in	in	in	ADP	_
96-1	TOI007	96	un	un	uno	DET	_
96-2	TOI007	96	paese	paese	paese	NOUN	_
96-3	TOI007	96	caldo	caldo	caldo	ADJ	_
97-0	TOR001	97	{ride}	{ride}	_	X	_
98-0	TOI007	98	{ride}	{ride}	_	X	_
99-0	TOI007	99	no	no	no	ADV	_
99-1	TOI007	99	sul	sul	_	_	_
99-1a	_	_	_	su	su	ADP	_
99-1b	_	_	_	il	il	DET	_
99-2	TOI007	99	serio	serio	serio	ADJ	_
99-3	TOI007	99	in	in	in	ADP	_
99-4	TOI007	99	paese	paese	paese	NOUN	_
99-5	TOI007	99	caldo	caldo	caldo	ADJ	_
99-6	TOI007	99	e:::	e	e	CCONJ	_
100-0	TOI007	100	°non	non	non	ADV	Volume=low
100-1	TOI007	100	lo	lo	lo	PRON	Volume=low
100-2	TOI007	100	so°	so	sapere	VERB	Volume=low
101-0	TOR001	101	ma	ma	ma	CCONJ	_
101-1	TOR001	101	anche	anche	anche	ADV	_
101-2	TOR001	101	a	a	a	ADP	_
101-3	TOR001	101	fare	fare	fare	VERB	_
101-4	TOR001	101	tutt'	tutt'	tutto	PRON	SpaceAfter=No
101-5	TOR001	101	altro?	altro	altro	ADJ	Intonation=rising
102-0	TOI007	102	anche	anche	anche	ADV	_
102-1	TOI007	102	a	a	a	ADP	_
102-2	TOI007	102	fare	fare	fare	VERB	_
102-3	TOI007	102	tutt'	tutt'	tutto	PRON	SpaceAfter=No
102-4	TOI007	102	altro	altro	altro	PRON	_
102-5	TOI007	102	sì	sì	sire	VERB	_
103-0	TOR001	103	okay	okay	okay	NOUN	_
104-0	TOI007	104	infatti::	infatti	infatti	ADV	_
104-1	TOI007	104	addirittura	addirittura	addirittura	ADV	_
104-2	TOI007	104	stavo	stavo	stavo	ADJ	_
104-3	TOI007	104	anche	anche	anche	ADV	_
104-4	TOI007	104	guardando	guardando	guardare	VERB	_
105-0	TOI007	105	però	però	però	ADV	_
105-1	TOI007	105	sempre	sempre	sempre	ADV	_
105-2	TOI007	105	in	in	in	ADP	_
105-3	TOI007	105	maniera	maniera	maniera	NOUN	_
105-4	TOI007	105	molto	molto	molto	ADV	_
105-5	TOI007	105	vaga	vaga	vago	ADJ	_
106-0	TOI007	106	il	il	il	DET	_
106-1	TOI007	106	servizio	servizio	servizio	NOUN	_
106-2	TOI007	106	civile	civile	civile	ADJ	_
106-3	TOI007	106	internazionale	internazionale	internazionale	ADJ	_
107-0	TOR001	107	mh	mh	mh	NOUN	_
107-1	TOR001	107	mh	mh	mh	NOUN	_
108-0	TOI007	108	e:::h	eh	eh	INTJ	_
109-0	TOI007	109	poi	poi	poi	ADV	_
109-1	TOI007	109	anche	anche	anche	ADV	_
109-2	TOI007	109	appunto	appunto	appunto	ADV	_
109-3	TOI007	109	per	per	per	ADP	_
109-4	TOI007	109	farsi	farsi	_	_	_
109-4a	_	_	_	far	fare	VERB	_
109-4b	_	_	_	si	si	PRON	_
109-5	TOI007	109	anche	anche	anche	ADV	_
109-6	TOI007	109	magari	magari	magari	ADV	_
109-7	TOI007	109	solo	solo	solo	ADV	_
109-8	TOI007	109	un'	un'	uno	DET	SpaceAfter=No
109-9	TOI007	109	esperienza	esperienza	esperienza	NOUN	_
109-10	TOI007	109	di	di	di	ADP	_
109-11	TOI007	109	un	un	uno	DET	_
109-12	TOI007	109	anno	anno	anno	NOUN	_
110-0	TOI007	110	in	in	in	ADP	_
110-1	TOI007	110	cui	cui	cui	PRON	_
110-2	TOI007	110	fai	fai	fare	VERB	_
110-3	TOI007	110	altro	altro	altro	PRON	_
111-0	TOR001	111	mh	mh	mh	X	_
111-1	TOR001	111	mh	mh	mh	X	_
111-2	TOR001	111	[mh]	mh	mh	X	_
112-0	TOI007	112	[po	po	po	DET	_
112-1	TOI007	112	to]rni	torni	torno	NOUN	_
112-2	TOI007	112	continui	continui	continuo	ADJ	_
112-3	TOI007	112	con	con	con	ADP	_
112-4	TOI007	112	quello	quello	quello	PRON	_
112-5	TOI007	112	che	che	che	PRON	_
112-6	TOI007	112	stavi	stavi	stavare	VERB	_
112-7	TOI007	112	facendo	facendo	fare	VERB	_
112-8	TOI007	112	qua	qua	qua	ADV	_
113-0	TOR001	113	mh	mh	mh	X	_
113-1	TOR001	113	mh	mh	mh	X	_
113-2	TOR001	113	mh	mh	mh	X	_
113-3	TOR001	113	mh	mh	mh	X	_
114-0	TOR001	114	[ma	ma	ma	CCONJ	_
114-1	TOR001	114	hai	hai	avere	VERB	_
114-2	TOR001	114	già::]	già	già	ADV	_
114-3	TOR001	114	mh	mh	mh	NOUN	_
115-0	TOI007	115	[intanto	intanto	intanto	ADV	_
115-1	TOI007	115	provi]	provi	provo	ADJ	_
116-0	TOI007	116	no	no	no	ADV	_
116-1	TOI007	116	sto	sto	stare	AUX	_
116-2	TOI007	116	iniziando	iniziando	iniziare	VERB	_
116-3	TOI007	116	a	a	a	ADP	_
116-4	TOI007	116	guardare	guardare	guardare	VERB	_
116-5	TOI007	116	adesso	adesso	adesso	ADV	_
117-0	TOR001	117	okay	okay	okay	NOUN	_
118-0	TOR001	118	e	e	e	CCONJ	_
118-1	TOR001	118	quindi	quindi	quindi	ADV	_
118-2	TOR001	118	non	non	non	ADV	_
118-3	TOR001	118	hai	hai	avere	VERB	_
118-4	TOR001	118	in	in	in	ADP	_
118-5	TOR001	118	mente	mente	menta	NOUN	_
118-6	TOR001	118	neanche	neanche	neanche	ADV	_
118-7	TOR001	118	mete?	mete	meto	ADJ	Intonation=rising
119-0	TOI007	119	no::	no	no	INTJ	_
119-1	TOI007	119	no::	no	no	ADV	_
119-2	TOI007	119	è	è	essere	AUX	_
119-3	TOI007	119	[tutto	tutto	tutto	PRON	_
119-4	TOI007	119	molto:	molto	molto	DET	_
119-5	TOI007	119	nuvolo]	nuvolo	nuvolo	NOUN	_
120-0	TOR001	120	[proprio	proprio	proprio	ADV	_
120-1	TOR001	120	so~	so~	so~	PROPN	Interrupted=Yes
120-2	TOR001	120	solo	solo	solo	ADV	_
120-3	TOR001	120	solo:]	solo	solo	ADV	_
121-0	TOR001	121	[solo	solo	solo	ADV	_
121-1	TOR001	121	che	che	che	DET	_
121-2	TOR001	121	faccia	faccia	faccia	NOUN	_
121-3	TOR001	121	caldo	caldo	caldo	ADJ	_
121-4	TOR001	121	va	va	andare	VERB	_
121-5	TOR001	121	bene]	bene	bene	ADV	_
122-0	TOI007	122	[le	le	il	DET	_
122-1	TOI007	122	nuvole::	nuvole	nuvola	NOUN	_
122-2	TOI007	122	{P}	{P}	_	_	_
122-3	TOI007	122	esa~]	esa~	esa~	PROPN	Interrupted=Yes
123-0	TOR001	123	{ride}	{ride}	_	X	_
124-0	TOI007	124	{ride}	{ride}	_	X	_
125-0	TOI007	125	quello	quello	quello	PRON	_
125-1	TOI007	125	è::	è	essere	AUX	_
125-2	TOI007	125	il	il	il	DET	_
125-3	TOI007	125	punto	punto	punto	NOUN	_
