token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
16-3	BOI014	16	croce	croce	croce	NOUN	_
16-4	BOI014	16	quando	quando	quando	SCONJ	_
16-5	BOI014	16	sono	sono	essere	AUX	_
16-6	BOI014	16	arrivata	arrivata	arrivare	VERB	_
16-7	BOI014	16	io	io	io	PRON	_
16-8	BOI014	16	sì	sì	sì	ADV	_
17-0	BOR002	17	{ride}	{ride}	_	X	_
18-0	BOI014	18	m~	m~	m~	PROPN	Interrupted=Yes
18-1	BOI014	18	ma	ma	ma	CCONJ	_
18-2	BOI014	18	{P}	{P}	_	_	_
18-3	BOI014	18	poi:	poi	poi	ADV	_
18-4	BOI014	18	dicendo	dicendo	dicendere	VERB	_
18-5	BOI014	18	molto	molto	molto	ADV	_
19-0	BOI014	19	[perché	perché	perché	SCONJ	_
19-1	BOI014	19	c'	c'	ci	PRON	SpaceAfter=No
19-2	BOI014	19	erano]	erano	essere	VERB	_
19-3	BOI014	19	pochissime	pochissime	poco	DET	_
19-4	BOI014	19	case	case	casa	NOUN	_
20-0	BOR002	20	[ah	ah	ah	INTJ	_
20-1	BOR002	20	{P}	{P}	_	_	_
20-2	BOR002	20	pensa	pensa	pensare	VERB	_
20-3	BOR002	20	te]	te	te	PRON	_
21-0	BOI014	21	erano:	erano	essere	AUX	_
22-0	BOI014	22	tutte	tutte	tutto	DET	_
22-1	BOI014	22	dis~	dis~	dis~	PROPN	Interrupted=Yes
22-2	BOI014	22	quelle	quelle	quello	PRON	_
22-3	BOI014	22	poche	poche	poco	PRON	_
22-4	BOI014	22	erano	erano	essere	AUX	_
22-5	BOI014	22	distrutte	distrutte	distruttere	VERB	_
23-0	BOI014	23	e	e	e	CCONJ	_
23-1	BOI014	23	poi	poi	poi	ADV	_
23-2	BOI014	23	c'	c'	ci	PRON	SpaceAfter=No
23-3	BOI014	23	era:	era	essere	VERB	_
23-4	BOI014	23	e::h	eh	eh	INTJ	_
24-0	BOI014	24	c'	c'	ci	PRON	SpaceAfter=No
24-1	BOI014	24	era	era	essere	VERB	_
24-2	BOI014	24	un	un	uno	DET	_
24-3	BOI014	24	negozio	negozio	negozio	NOUN	_
24-4	BOI014	24	di:	di	di	ADP	_
25-0	BOI014	25	di:	di	di	ADP	_
25-1	BOI014	25	UNA	una	uno	DET	Volume=high
25-2	BOI014	25	LATTERIA	latteria	latteria	NOUN	Volume=high
26-0	BOI014	26	poi	poi	poi	ADV	_
26-1	BOI014	26	{P}	{P}	_	_	_
26-2	BOI014	26	la	la	il	DET	_
26-3	BOI014	26	croce	croce	croce	NOUN	_
26-4	BOI014	26	era	era	essere	AUX	_
26-5	BOI014	26	divisa	divisa	dividere	VERB	_
26-6	BOI014	26	in:	in	in	ADP	_
26-7	BOI014	26	{P}	{P}	_	_	_
26-8	BOI014	26	<luna>	luna	luna	NOUN	_
27-0	BOI014	27	e	e	e	CCONJ	_
27-1	BOI014	27	sole	sole	solo	ADJ	_
28-0	BOI014	28	che	che	che	SCONJ	_
28-1	BOI014	28	erano	erano	essere	AUX	_
28-2	BOI014	28	due	due	due	NUM	_
28-3	BOI014	28	zone	zone	zona	NOUN	_
28-4	BOI014	28	(,)	,	_	_	_
28-5	BOI014	28	e:h	eh	eh	ADJ	_
28-6	BOI014	28	indicate	indicate	indicare	VERB	_
29-0	BOI014	29	e:h	eh	eh	INTJ	_
29-1	BOI014	29	in	in	in	ADP	_
29-2	BOI014	29	questo	questo	questo	DET	_
29-3	BOI014	29	modo	modo	modo	NOUN	_
29-4	BOI014	29	non	non	non	ADV	_
29-5	BOI014	29	non	non	non	ADV	_
29-6	BOI014	29	non	non	non	ADV	_
29-7	BOI014	29	ho	ho	avere	AUX	_
29-8	BOI014	29	mai	mai	mai	ADV	_
29-9	BOI014	29	capito	capito	capire	VERB	_
29-10	BOI014	29	perché	perché	perché	SCONJ	_
29-11	BOI014	29	comunque	comunque	comunque	ADV	_
30-0	BOR002	30	{ride}	{ride}	_	X	_
31-0	BOI014	31	l:u~	lu~	lu~	PROPN	Interrupted=Yes
31-1	BOI014	31	le	le	le	PRON	_
31-2	BOI014	31	la	la	la	PRON	_
31-3	BOI014	31	la	la	il	DET	_
31-4	BOI014	31	{P}	{P}	_	_	_
31-5	BOI014	31	prima	prima	primo	ADJ	_
31-6	BOI014	31	parte	parte	parte	NOUN	_
31-7	BOI014	31	la	la	il	DET	_
31-8	BOI014	31	<luna>	luna	luna	NOUN	_
31-9	BOI014	31	era	era	essere	AUX	_
32-0	BOI014	32	e:h	eh	eh	INTJ	_
32-1	BOI014	32	quella	quella	quello	PRON	_
32-2	BOI014	32	più	più	più	ADV	_
32-3	BOI014	32	vicina	vicina	vicino	ADJ	_
32-4	BOI014	32	a	a	a	ADP	_
32-5	BOI014	32	bologna	bologna	bologna	NOUN	_
32-6	BOI014	32	e	e	e	CCONJ	_
32-7	BOI014	32	il	il	il	DET	_
32-8	BOI014	32	sole	sole	sole	NOUN	_
32-9	BOI014	32	quella	quella	quello	PRON	_
32-10	BOI014	32	più	più	più	ADV	_
32-11	BOI014	32	vicino	vicino	vicino	ADV	_
32-12	BOI014	32	{P}	{P}	_	_	_
32-13	BOI014	32	a	a	a	ADP	_
32-14	BOI014	32	casalecchio	casalecchio	casalecchio	NOUN	_
33-0	BOI014	33	ma	ma	ma	CCONJ	_
33-1	BOI014	33	ripeto	ripeto	ripetere	VERB	_
34-0	BOI014	34	erano:	erano	essere	AUX	_
35-0	BOI014	35	c'	c'	ci	PRON	SpaceAfter=No
35-1	BOI014	35	eran	eran	erande	ADJ	_
35-2	BOI014	35	pochissime	pochissime	poco	DET	_
35-3	BOI014	35	case	case	case	NOUN	_
35-4	BOI014	35	ecco	ecco	ecco	ADV	_
36-0	BOR002	36	pensa	pensa	pensare	VERB	_
36-1	BOR002	36	te	te	te	PRON	_
37-0	BOR002	37	n:on	non	non	ADV	_
37-1	BOR002	37	cioè	cioè	cioè	CCONJ	_
37-2	BOR002	37	proprio	proprio	proprio	ADV	_
37-3	BOR002	37	non	non	non	ADV	_
37-4	BOR002	37	ne	ne	ne	PRON	_
37-5	BOR002	37	avevo	avevo	avere	VERB	_
37-6	BOR002	37	idea	idea	idea	NOUN	_
37-7	BOR002	37	neanche	neanche	neanche	ADV	_
37-8	BOR002	37	della	della	_	_	_
37-8a	_	_	_	di	di	ADP	_
37-8b	_	_	_	la	il	DET	_
37-9	BOR002	37	denomina[zione:	denominazione	denominazione	NOUN	_
37-10	BOR002	37	queste	queste	questo	DET	_
37-11	BOR002	37	cose]	cose	cosa	NOUN	_
37-12	BOR002	37	[no]	no	no	ADV	_
38-0	BOI014	38	[non	non	non	ADV	_
38-1	BOI014	38	lo	lo	lo	PRON	_
38-2	BOI014	38	sapevi?	sapevi	sapere	VERB	Intonation=rising
38-3	BOI014	38	no]?	no	no	ADV	Intonation=rising
39-0	BOI014	39	°[eh]	eh	eh	ADV	Volume=low
39-1	BOI014	39	{P}	{P}	_	_	Volume=low
39-2	BOI014	39	la	la	il	DET	Volume=low
39-3	BOI014	39	c~°	c~	c~	PROPN	Interrupted=Yes|Volume=low
39-4	BOI014	39	[INFATTI	infatti	infatti	ADV	Volume=high
39-5	BOI014	39	LA	la	il	DET	Volume=high
39-6	BOI014	39	F~]	f~	f~	PROPN	Interrupted=Yes|Volume=high
39-7	BOI014	39	F~	f~	f~	PROPN	Interrupted=Yes|Volume=high
39-8	BOI014	39	la	la	il	DET	_
39-9	BOI014	39	fermata	fermata	fermata	NOUN	_
39-10	BOI014	39	del	del	_	_	_
39-10a	_	_	_	di	di	ADP	_
39-10b	_	_	_	il	il	DET	_
39-11	BOI014	39	tram	tram	tram	NOUN	_
39-12	BOI014	39	°perché	perché	perché	SCONJ	Volume=low
39-13	BOI014	39	allora	allora	allora	ADV	Volume=low
39-14	BOI014	39	[c'	c'	ci	PRON	SpaceAfter=No|Volume=low
39-15	BOI014	39	era	era	essere	VERB	Volume=low
39-16	BOI014	39	il	il	il	DET	Volume=low
39-17	BOI014	39	tram°]	tram	tram	NOUN	Volume=low
40-0	BOR002	40	[no	no	no	INTJ	_
40-1	BOR002	40	non	non	non	ADV	_
40-2	BOR002	40	era	era	essere	AUX	_
40-3	BOR002	40	mai:]	mai	mai	ADV	_
41-0	BOR002	41	[A:H	ah	ah	INTJ	Volume=high
41-1	BOR002	41	E'	e'	_	_	Truncated=Yes|Volume=high
41-1a	_	_	_	e	e	CCONJ	_
41-1b	_	_	_	'	'	PUNCT	_
41-2	BOR002	41	VERO]	vero	vero	ADJ	Volume=high
42-0	BOI014	42	[c'	c'	ci	PRON	SpaceAfter=No
42-1	BOI014	42	]era	era	essere	VERB	_
42-2	BOI014	42	la	la	il	DET	_
42-3	BOI014	42	luna,	luna	luna	NOUN	Intonation=weakly_rising
43-0	BOI014	43	e	e	e	CCONJ	_
43-1	BOI014	43	il	il	il	DET	_
43-2	BOI014	43	sole,	sole	sole	NOUN	Intonation=weakly_rising
44-0	BOR002	44	ma	ma	ma	CCONJ	_
44-1	BOR002	44	an[cora	ancora	ancora	ADV	_
44-2	BOR002	44	adesso]	adesso	adesso	ADV	_
45-0	BOI014	45	[ERANO	erano	essere	AUX	Volume=high
45-1	BOI014	45	DENOMINA]TE	denominate	denominare	VERB	Volume=high
45-2	BOI014	45	proprio	proprio	proprio	ADV	_
45-3	BOI014	45	luna	luna	luna	NOUN	_
45-4	BOI014	45	e	e	e	CCONJ	_
45-5	BOI014	45	sole	sole	sole	NOUN	_
46-0	BOR002	46	eh	eh	eh	INTJ	_
46-1	BOR002	46	ancora	ancora	ancora	ADV	_
46-2	BOR002	46	adesso	adesso	adesso	ADV	_
46-3	BOR002	46	c'	c'	ci	PRON	SpaceAfter=No
46-4	BOR002	46	è	è	essere	VERB	_
46-5	BOR002	46	la	la	il	DET	_
46-6	BOR002	46	fermata	fermata	fermata	ADJ	_
46-7	BOR002	46	croce	croce	croce	NOUN	_
46-8	BOR002	46	luna	luna	luna	NOUN	_
47-0	BOI014	47	croce[fi~]	crocefi~	crocefi~	PROPN	Interrupted=Yes
48-0	BOR002	48	[però]	però	però	ADV	_
48-1	BOR002	48	non	non	non	ADV	_
48-2	BOR002	48	c'	c'	ci	PRON	SpaceAfter=No
48-3	BOR002	48	è	è	essere	VERB	_
48-4	BOR002	48	croce	croce	croce	NOUN	_
48-5	BOR002	48	sole	sole	solo	ADJ	_
48-6	BOR002	48	c'	c'	ci	PRON	SpaceAfter=No
48-7	BOR002	48	è	è	essere	VERB	_
48-8	BOR002	48	so[lo	solo	solo	ADV	_
48-9	BOR002	48	croce	croce	croce	NOUN	_
48-10	BOR002	48	luna]	luna	luna	NOUN	_
49-0	BOI014	49	[eh	eh	eh	INTJ	_
49-1	BOI014	49	però	però	però	ADV	_
49-2	BOI014	49	c'	c'	ci	PRON	SpaceAfter=No
49-3	BOI014	49	era]	era	essere	VERB	_
49-4	BOI014	49	°croce	croce	croce	NOUN	Volume=low
49-5	BOI014	49	luna°	luna	luna	NOUN	Volume=low
49-6	BOI014	49	{P}	{P}	_	_	_
49-7	BOI014	49	sì	sì	sì	INTJ	_
50-0	BOI014	50	beh	beh	beh	ADJ	_
50-1	BOI014	50	croce	croce	crocia	NOUN	_
50-2	BOI014	50	sole	sole	solo	ADJ	_
50-3	BOI014	50	forse	forse	forse	ADV	_
50-4	BOI014	50	non	non	non	ADV	_
50-5	BOI014	50	c'	c'	ci	PRON	SpaceAfter=No
50-6	BOI014	50	era	era	essere	VERB	_
50-7	BOI014	50	però	però	però	ADV	_
50-8	BOI014	50	perché	perché	perché	SCONJ	_
50-9	BOI014	50	passava	passava	passare	VERB	_
51-0	BOI014	51	<sotto>	sotto	sotto	ADV	_
52-0	BOI014	52	e	e	e	CCONJ	_
52-1	BOI014	52	v~	v~	v~	PROPN	Interrupted=Yes
52-2	BOI014	52	allora	allora	allora	ADV	_
52-3	BOI014	52	luna	luna	luna	PRON	_
52-4	BOI014	52	sicuramente	sicuramente	sicuramente	ADV	_
52-5	BOI014	52	e	e	e	CCONJ	_
52-6	BOI014	52	forse	forse	forse	ADV	_
52-7	BOI014	52	sole	sole	solo	ADJ	_
52-8	BOI014	52	non	non	non	ADV	_
52-9	BOI014	52	c'	c'	ci	PRON	SpaceAfter=No
52-10	BOI014	52	era	era	essere	VERB	_
52-11	BOI014	52	neanche	neanche	neanche	ADV	_
53-0	BOR002	53	°capito°	capito	capere	VERB	Volume=low
54-0	BOR002	54	e:	e	e	CCONJ	_
54-1	BOR002	54	sono	sono	essere	AUX	_
54-2	BOR002	54	cambiate	cambiate	cambiare	VERB	_
54-3	BOR002	54	anche	anche	anche	ADV	_
54-4	BOR002	54	le	le	il	DET	_
54-5	BOR002	54	pers[one	persone	persona	NOUN	_
54-6	BOR002	54	che	che	che	PRON	_
54-7	BOR002	54	vivono	vivono	vivere	VERB	_
54-8	BOR002	54	°nel	nel	_	_	Volume=low
54-8a	_	_	_	in	in	ADP	_
54-8b	_	_	_	il	il	DET	_
54-9	BOR002	54	quartiere°]?	quartiere	quartiere	NOUN	Intonation=rising|Volume=low
55-0	BOI014	55	[le	le	il	DET	_
55-1	BOI014	55	persone:	persone	persona	NOUN	_
55-2	BOI014	55	decisamen]te	decisamente	deciso	ADV	_
55-3	BOI014	55	quelle:	quelle	quello	PRON	_
55-4	BOI014	55	che	che	che	PRON	_
55-5	BOI014	55	ricordo	ricordo	ricordare	VERB	_
55-6	BOI014	55	io	io	io	PRON	_
55-7	BOI014	55	eh	eh	eh	ADV	_
55-8	BOI014	55	appartenevano	appartenevano	appartenere	VERB	_
55-9	BOI014	55	ad	ad	a	ADP	_
55-10	BOI014	55	un	un	uno	DET	_
55-11	BOI014	55	ceto	ceto	ceto	NOUN	_
56-0	BOI014	56	bassissimo	bassissimo	basso	ADJ	_
56-1	BOI014	56	di:	di	di	ADP	_
57-0	BOI014	57	<operai>	operai	operare	VERB	_
58-0	BOI014	58	e	e	e	CCONJ	_
58-1	BOI014	58	persone:	persone	persona	NOUN	_
58-2	BOI014	58	scampate	scampate	scampare	VERB	_
58-3	BOI014	58	alla	alla	_	_	_
58-3a	_	_	_	a	a	ADP	_
58-3b	_	_	_	la	il	DET	_
58-4	BOI014	58	guerra	guerra	guerra	NOUN	_
58-5	BOI014	58	senza	senza	senza	ADP	_
58-6	BOI014	58	<casa>	casa	casa	NOUN	_
59-0	BOI014	59	e:	e	e	CCONJ	_
59-1	BOI014	59	che	che	che	PRON	_
59-2	BOI014	59	abitavano	abitavano	abitare	VERB	_
59-3	BOI014	59	nelle	nelle	_	_	_
59-3a	_	_	_	in	in	ADP	_
59-3b	_	_	_	le	il	DET	_
59-4	BOI014	59	case	case	casa	NOUN	_
59-5	BOI014	59	{P}	{P}	_	_	_
59-6	BOI014	59	popolari,	popolari	popolare	ADJ	Intonation=weakly_rising
59-7	BOI014	59	che	che	che	PRON	_
59-8	BOI014	59	erano	erano	essere	AUX	_
59-9	BOI014	59	state	state	essere	AUX	_
59-10	BOI014	59	costruite	costruite	costruire	VERB	_
59-11	BOI014	59	subito	subito	subito	ADV	_
59-12	BOI014	59	dopo	dopo	dopo	ADP	_
59-13	BOI014	59	la	la	il	DET	_
59-14	BOI014	59	guerra	guerra	guerra	NOUN	_
60-0	BOI014	60	QUELLA	quella	quello	PRON	Volume=high
60-1	BOI014	60	in	in	in	ADP	_
60-2	BOI014	60	cui	cui	cui	PRON	_
60-3	BOI014	60	ho	ho	avere	AUX	_
60-4	BOI014	60	vissuto	vissuto	vivere	VERB	_
60-5	BOI014	60	io	io	io	PRON	_
60-6	BOI014	60	per:	per	per	ADP	_
61-0	BOI014	61	venti	venti	vento	NOUN	_
61-1	BOI014	61	s~	s~	s~	PROPN	Interrupted=Yes
61-2	BOI014	61	vent'	vent'	venti	NUM	SpaceAfter=No
61-3	BOI014	61	anni	anni	anno	NOUN	_
62-0	BOI014	62	era	era	essere	AUX	_
62-1	BOI014	62	una	una	uno	DET	_
62-2	BOI014	62	casa	casa	casa	NOUN	_
62-3	BOI014	62	infatti	infatti	infatti	ADV	_
62-4	BOI014	62	popolare	popolare	popolare	ADJ	_
62-5	BOI014	62	costruita:	costruita	costruire	VERB	_
62-6	BOI014	62	con:	con	con	ADP	_
62-7	BOI014	62	il	il	il	DET	_
62-8	BOI014	62	piano	piano	piano	NOUN	_
62-9	BOI014	62	penso	penso	pensare	VERB	_
62-10	BOI014	62	fanfani	fanfani	fanfani	ADV	_
62-11	BOI014	62	qualcosa	qualcosa	qualcosa	PRON	_
62-12	BOI014	62	del	del	_	_	_
62-12a	_	_	_	di	di	ADP	_
62-12b	_	_	_	il	il	DET	_
62-13	BOI014	62	genere	genere	genere	NOUN	_
63-0	BOI014	63	e:h	eh	eh	NOUN	_
63-1	BOI014	63	{P}	{P}	_	_	_
63-2	BOI014	63	che	che	che	PRON	_
63-3	BOI014	63	fu	fu	essere	AUX	_
63-4	BOI014	63	{P}	{P}	_	_	_
63-5	BOI014	63	un	un	uno	DET	_
63-6	BOI014	63	piano	piano	piano	NOUN	_
63-7	BOI014	63	e:h	eh	eh	ADJ	_
63-8	BOI014	63	che:	che	che	PRON	_
63-9	BOI014	63	ehm	ehm	ehm	NOUN	_
63-10	BOI014	63	ricostruì	ricostruì	ricostruire	VERB	_
63-11	BOI014	63	le	le	il	DET	_
63-12	BOI014	63	case	case	casa	NOUN	_
63-13	BOI014	63	in	in	in	ADP	_
63-14	BOI014	63	tutta:	tutta	tutta	NOUN	_
63-15	BOI014	63	in	in	in	ADP	_
63-16	BOI014	63	tutta	tutta	tutto	DET	_
63-17	BOI014	63	italia	italia	italia	NOUN	_
64-0	BOR002	64	°mh°	mh	mh	NOUN	Volume=low
65-0	BOI014	65	che	che	che	SCONJ	_
65-1	BOI014	65	non	non	non	ADV	_
65-2	BOI014	65	c'	c'	ci	PRON	SpaceAfter=No
65-3	BOI014	65	erano	erano	essere	VERB	_
65-4	BOI014	65	no?	no	no	ADV	Intonation=rising
65-5	BOI014	65	e	e	e	CCONJ	_
65-6	BOI014	65	in	in	in	ADP	_
65-7	BOI014	65	queste	queste	questo	DET	_
